Name,Image,Variation,Body Title,Pattern,Pattern Title,DIY,Customize,Kit Cost,Buy,Sell,Color 1,Color 2,Size,Source,Version,Catalog,Filename,Variant ID,Internal ID,Unique Entry ID,category
Buck's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlHrs00_Remake_5_0.png,Colorful,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlHrs00_Remake_5_0,5_0,6539,gTHXvqe4m3ZGgx79v,photos
Buck's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlHrs00_Remake_6_0.png,Silver,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlHrs00_Remake_6_0,6_0,6539,LAACQNNcyFZ76oNsF,photos
Buck's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlHrs00_Remake_7_0.png,Gold,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlHrs00_Remake_7_0,7_0,6539,vhew2cmiC8WZdePZf,photos
Bud's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlLon00_Remake_0_0.png,Natural wood,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlLon00_Remake_0_0,0_0,6573,GKZcr6ZJX5X6PjmD7,photos
Bud's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlLon00_Remake_1_0.png,Dark wood,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlLon00_Remake_1_0,1_0,6573,FG474PR3ek2NdD6ZB,photos
Bud's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlLon00_Remake_2_0.png,Pastel,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlLon00_Remake_2_0,2_0,6573,j7YHQTpgRRrSeHmk9,photos
Bud's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlLon00_Remake_3_0.png,White,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlLon00_Remake_3_0,3_0,6573,Eb9psbrXwbY2i5nur,photos
Bud's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlLon00_Remake_4_0.png,Pop,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlLon00_Remake_4_0,4_0,6573,2qamcSYiN8z9tLZcv,photos
Bud's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlLon00_Remake_5_0.png,Colorful,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlLon00_Remake_5_0,5_0,6573,qWgZQbzK8wBRviTsw,photos
Bud's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlLon00_Remake_6_0.png,Silver,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlLon00_Remake_6_0,6_0,6573,TL6Y53j5v3hGYoz6o,photos
Bud's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlLon00_Remake_7_0.png,Gold,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlLon00_Remake_7_0,7_0,6573,AghjDwbQoJmekKuDY,photos
Bunnie's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlRbt00_Remake_0_0.png,Natural wood,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlRbt00_Remake_0_0,0_0,6662,2xAznvHfTFgN2MbvQ,photos
Bunnie's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlRbt00_Remake_1_0.png,Dark wood,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlRbt00_Remake_1_0,1_0,6662,AMbKc9nhtgt3G56JK,photos
Bunnie's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlRbt00_Remake_2_0.png,Pastel,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlRbt00_Remake_2_0,2_0,6662,92XFdd2KNyZSGCSF9,photos
Bunnie's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlRbt00_Remake_3_0.png,White,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlRbt00_Remake_3_0,3_0,6662,SKJ3csLPRodtPx6QR,photos
Bunnie's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlRbt00_Remake_4_0.png,Pop,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlRbt00_Remake_4_0,4_0,6662,5P6fjC5rjgiPtdZcm,photos
Bunnie's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlRbt00_Remake_5_0.png,Colorful,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlRbt00_Remake_5_0,5_0,6662,x8YXXWRtvKeNcqsND,photos
Bunnie's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlRbt00_Remake_6_0.png,Silver,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlRbt00_Remake_6_0,6_0,6662,FRvax92R7DRzKXSdx,photos
Bunnie's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlRbt00_Remake_7_0.png,Gold,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlRbt00_Remake_7_0,7_0,6662,pMPamBBc25EqkdodR,photos
Butch's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlDog01_Remake_0_0.png,Natural wood,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlDog01_Remake_0_0,0_0,6437,YXg8P9MWMzoexMKnB,photos
Butch's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlDog01_Remake_1_0.png,Dark wood,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlDog01_Remake_1_0,1_0,6437,XeudqH8ovMDKYDCnE,photos
Butch's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlDog01_Remake_2_0.png,Pastel,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlDog01_Remake_2_0,2_0,6437,nBSmzbJdpEZwLM77b,photos
Butch's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlDog01_Remake_3_0.png,White,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlDog01_Remake_3_0,3_0,6437,CkeW8D3eq8RiRQLTW,photos
Butch's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlDog01_Remake_4_0.png,Pop,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlDog01_Remake_4_0,4_0,6437,4aqxiduvMjxAjooHj,photos
Butch's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlDog01_Remake_5_0.png,Colorful,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlDog01_Remake_5_0,5_0,6437,xbLTQiwqwcnTpDcju,photos
Butch's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlDog01_Remake_6_0.png,Silver,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlDog01_Remake_6_0,6_0,6437,d9iE87fitRwPkv8wm,photos
Butch's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlDog01_Remake_7_0.png,Gold,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlDog01_Remake_7_0,7_0,6437,Eqq8TTELFW3yKmTmK,photos
Buzz's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlPbr03_Remake_0_0.png,Natural wood,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlPbr03_Remake_0_0,0_0,6623,HkgCAPz5mZhZJusSe,photos
Buzz's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlPbr03_Remake_1_0.png,Dark wood,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlPbr03_Remake_1_0,1_0,6623,8NptxoPDYHeFDjguT,photos
Buzz's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlPbr03_Remake_2_0.png,Pastel,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlPbr03_Remake_2_0,2_0,6623,hrAJZY5WTaFpCYM4e,photos
Buzz's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlPbr03_Remake_3_0.png,White,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlPbr03_Remake_3_0,3_0,6623,keFy72eTdzjCWEJxq,photos
Buzz's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlPbr03_Remake_4_0.png,Pop,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlPbr03_Remake_4_0,4_0,6623,5mBccKkyxLQZJeYCJ,photos
Buzz's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlPbr03_Remake_5_0.png,Colorful,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlPbr03_Remake_5_0,5_0,6623,cGuobqXEDvDEGkv6n,photos
Buzz's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlPbr03_Remake_6_0.png,Silver,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlPbr03_Remake_6_0,6_0,6623,hPGppAQLGx7vx7Zg5,photos
Buzz's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlPbr03_Remake_7_0.png,Gold,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlPbr03_Remake_7_0,7_0,6623,Rr4fCtLuAvdNAKFM3,photos
Cally's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlSqu11_Remake_0_0.png,Natural wood,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlSqu11_Remake_0_0,0_0,6716,jmk9thhYqHXyiCET9,photos
Cally's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlSqu11_Remake_1_0.png,Dark wood,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlSqu11_Remake_1_0,1_0,6716,zrsknELd5bekrWpat,photos
Cally's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlSqu11_Remake_2_0.png,Pastel,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlSqu11_Remake_2_0,2_0,6716,g6YbLRhdCSsHpithZ,photos
Cally's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlSqu11_Remake_3_0.png,White,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlSqu11_Remake_3_0,3_0,6716,4e6QCyw7A9ifSBXaQ,photos
Cally's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlSqu11_Remake_4_0.png,Pop,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlSqu11_Remake_4_0,4_0,6716,CqyKAD83iJXE3H9jS,photos
Cally's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlSqu11_Remake_5_0.png,Colorful,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlSqu11_Remake_5_0,5_0,6716,Gt5x8Htsww4Hg6dxo,photos
Cally's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlSqu11_Remake_6_0.png,Silver,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlSqu11_Remake_6_0,6_0,6716,eTb9Mq9wAEuNzNe4P,photos
Cally's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlSqu11_Remake_7_0.png,Gold,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlSqu11_Remake_7_0,7_0,6716,FDfXT9riuZSA8u3Sw,photos
Camofrog's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlFlg03_Remake_0_0.png,Natural wood,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlFlg03_Remake_0_0,0_0,6487,k6viw9upbxHpMssHK,photos
Camofrog's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlFlg03_Remake_1_0.png,Dark wood,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlFlg03_Remake_1_0,1_0,6487,oCXKaKxPXKxRvCLJj,photos
Camofrog's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlFlg03_Remake_2_0.png,Pastel,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlFlg03_Remake_2_0,2_0,6487,T6dz5T2cKR2KknZnM,photos
Camofrog's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlFlg03_Remake_3_0.png,White,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlFlg03_Remake_3_0,3_0,6487,2AGtBrzukvXPFLoK6,photos
Camofrog's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlFlg03_Remake_4_0.png,Pop,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlFlg03_Remake_4_0,4_0,6487,3waWJLN5LBvp9KDyz,photos
Camofrog's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlFlg03_Remake_5_0.png,Colorful,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlFlg03_Remake_5_0,5_0,6487,jFNCPrictbZmYLPgG,photos
Camofrog's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlFlg03_Remake_6_0.png,Silver,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlFlg03_Remake_6_0,6_0,6487,F48h357xyaGmFCJWn,photos
Camofrog's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlFlg03_Remake_7_0.png,Gold,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlFlg03_Remake_7_0,7_0,6487,b6WccPvkbaJcuf4me,photos
Canberra's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlKal08_Remake_0_0.png,Natural wood,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlKal08_Remake_0_0,0_0,6561,jSTvWFBPGMb7yhuPR,photos
Canberra's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlKal08_Remake_1_0.png,Dark wood,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlKal08_Remake_1_0,1_0,6561,sR6CSzshq6G79WTbv,photos
Canberra's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlKal08_Remake_2_0.png,Pastel,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlKal08_Remake_2_0,2_0,6561,vSuXuTXuwZpp92p6w,photos
Canberra's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlKal08_Remake_3_0.png,White,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlKal08_Remake_3_0,3_0,6561,dT2EDoYr7nHwoSjFy,photos
Canberra's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlKal08_Remake_4_0.png,Pop,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlKal08_Remake_4_0,4_0,6561,iyNTjhmurtZ2tSKwf,photos
Canberra's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlKal08_Remake_5_0.png,Colorful,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlKal08_Remake_5_0,5_0,6561,Xx4fM7mZy3kzggL8P,photos
Canberra's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlKal08_Remake_6_0.png,Silver,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlKal08_Remake_6_0,6_0,6561,EXZ5NuQXWdp6n5ykS,photos
Canberra's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlKal08_Remake_7_0.png,Gold,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlKal08_Remake_7_0,7_0,6561,uNmxmbGdbYojnFAqF,photos
Candi's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlMus08_Remake_0_0.png,Natural wood,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlMus08_Remake_0_0,0_0,6596,CctQ5wRib5v8YHkyi,photos
Candi's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlMus08_Remake_1_0.png,Dark wood,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlMus08_Remake_1_0,1_0,6596,KtTmhTe8eCamWmEr6,photos
Candi's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlMus08_Remake_2_0.png,Pastel,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlMus08_Remake_2_0,2_0,6596,vrPLrZ4YArLxLoTWW,photos
Candi's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlMus08_Remake_3_0.png,White,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlMus08_Remake_3_0,3_0,6596,QhfNybcXaW75RLicX,photos
Candi's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlMus08_Remake_4_0.png,Pop,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlMus08_Remake_4_0,4_0,6596,SzimRbQuBHjnxNh8Y,photos
Candi's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlMus08_Remake_5_0.png,Colorful,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlMus08_Remake_5_0,5_0,6596,cuqu7ySkRvrdtKkna,photos
Candi's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlMus08_Remake_6_0.png,Silver,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlMus08_Remake_6_0,6_0,6596,T5WCfPpMgWBq9uJFz,photos
Candi's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlMus08_Remake_7_0.png,Gold,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlMus08_Remake_7_0,7_0,6596,GmPWfNJJpE2iwSMs3,photos
Carmen's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlRbt16_Remake_0_0.png,Natural wood,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlRbt16_Remake_0_0,0_0,6679,HZLPmrnY9u9rNKP46,photos
Carmen's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlRbt16_Remake_1_0.png,Dark wood,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlRbt16_Remake_1_0,1_0,6679,Taubzxo9HzYeCmDdZ,photos
Carmen's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlRbt16_Remake_2_0.png,Pastel,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlRbt16_Remake_2_0,2_0,6679,cEFHiSLdfyD95hY42,photos
Carmen's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlRbt16_Remake_3_0.png,White,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlRbt16_Remake_3_0,3_0,6679,XKkJ8N846EfMrMqcZ,photos
Carmen's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlRbt16_Remake_4_0.png,Pop,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlRbt16_Remake_4_0,4_0,6679,7eFiL73qSfE9cRSeA,photos
Carmen's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlRbt16_Remake_5_0.png,Colorful,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlRbt16_Remake_5_0,5_0,6679,95oo79hnQWq9YcTkR,photos
Carmen's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlRbt16_Remake_6_0.png,Silver,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlRbt16_Remake_6_0,6_0,6679,qLwnNwrQpuWW39Z4F,photos
Carmen's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlRbt16_Remake_7_0.png,Gold,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlRbt16_Remake_7_0,7_0,6679,G8DMaoCkkk3dPMD6s,photos
Caroline's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlSqu06_Remake_0_0.png,Natural wood,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlSqu06_Remake_0_0,0_0,6710,C6KYa7FugQE2Tzjcf,photos
Caroline's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlSqu06_Remake_1_0.png,Dark wood,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlSqu06_Remake_1_0,1_0,6710,LjxyRejpKMqatpEe2,photos
Caroline's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlSqu06_Remake_2_0.png,Pastel,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlSqu06_Remake_2_0,2_0,6710,b36aeseuqivvySQHp,photos
Caroline's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlSqu06_Remake_3_0.png,White,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlSqu06_Remake_3_0,3_0,6710,to8osE7wzmaWcNhsP,photos
Caroline's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlSqu06_Remake_4_0.png,Pop,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlSqu06_Remake_4_0,4_0,6710,Gq4fa2ytx6FYMuCSN,photos
Caroline's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlSqu06_Remake_5_0.png,Colorful,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlSqu06_Remake_5_0,5_0,6710,kdRrNxvhGpPDPThxk,photos
Caroline's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlSqu06_Remake_6_0.png,Silver,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlSqu06_Remake_6_0,6_0,6710,ftFf2CsxLdF4ySZPX,photos
Caroline's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlSqu06_Remake_7_0.png,Gold,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlSqu06_Remake_7_0,7_0,6710,chcifBexoE8dMuv5a,photos
Carrie's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlKgr02_Remake_0_0.png,Natural wood,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlKgr02_Remake_0_0,0_0,6566,t94crZz5r3ysXWEz2,photos
Carrie's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlKgr02_Remake_1_0.png,Dark wood,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlKgr02_Remake_1_0,1_0,6566,kmFEJw8B2re4XHMBE,photos
Carrie's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlKgr02_Remake_2_0.png,Pastel,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlKgr02_Remake_2_0,2_0,6566,jrgTZhfBwjBykpCuC,photos
Carrie's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlKgr02_Remake_3_0.png,White,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlKgr02_Remake_3_0,3_0,6566,zXBXcrZK6LaF5Tcfu,photos
Carrie's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlKgr02_Remake_4_0.png,Pop,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlKgr02_Remake_4_0,4_0,6566,Ymr6EF2CbHqHLupcA,photos
Carrie's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlKgr02_Remake_5_0.png,Colorful,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlKgr02_Remake_5_0,5_0,6566,H2Dq9JGW9goD3rEbz,photos
