Name,Closet Image,Storage Image,Variation,DIY,Buy,Sell,Color 1,Color 2,Size,Source,Source Notes,Version,Style,Label Themes,Catalog,Filename,Internal ID,Unique Entry ID,category
fairy-tale hood,https://acnhcdn.com/latest/ClosetIcon/CapBangsCowl1.png,https://acnhcdn.com/latest/FtrIcon/CapBangsCowl1.png,Pink,No,1560,390,Pink,Pink,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Cute,fairy tale; theatrical,For sale,CapBangsCowl1,11836,sR9v8xTFNRtNbKmG5,headware
fairy-tale hood,https://acnhcdn.com/latest/ClosetIcon/CapBangsCowl2.png,https://acnhcdn.com/latest/FtrIcon/CapBangsCowl2.png,Yellow,No,1560,390,Yellow,Yellow,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Cute,fairy tale; theatrical,For sale,CapBangsCowl2,11837,Wx5B35p2xXLd5mPnC,headware
fairy-tale hood,https://acnhcdn.com/latest/ClosetIcon/CapBangsCowl3.png,https://acnhcdn.com/latest/FtrIcon/CapBangsCowl3.png,Green,No,1560,390,Green,Green,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Cute,fairy tale; theatrical,For sale,CapBangsCowl3,11838,s27b2n9G7LNTDLeCh,headware
fairy-tale hood,https://acnhcdn.com/latest/ClosetIcon/CapBangsCowl4.png,https://acnhcdn.com/latest/FtrIcon/CapBangsCowl4.png,Blue,No,1560,390,Blue,Blue,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Cute,fairy tale; theatrical,For sale,CapBangsCowl4,11839,f6NNsRJYLfGSDpmNC,headware
fairy-tale hood,https://acnhcdn.com/latest/ClosetIcon/CapBangsCowl5.png,https://acnhcdn.com/latest/FtrIcon/CapBangsCowl5.png,Light blue,No,1560,390,Light blue,Light blue,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Cute,fairy tale; theatrical,For sale,CapBangsCowl5,11840,zDirv3XciaScThq7G,headware
fairy-tale hood,https://acnhcdn.com/latest/ClosetIcon/CapBangsCowl6.png,https://acnhcdn.com/latest/FtrIcon/CapBangsCowl6.png,Light green,No,1560,390,Green,Green,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Cute,fairy tale; theatrical,For sale,CapBangsCowl6,11841,8vyq8tmyGc6iYFr4a,headware
fairy-tale hood,https://acnhcdn.com/latest/ClosetIcon/CapBangsCowl7.png,https://acnhcdn.com/latest/FtrIcon/CapBangsCowl7.png,Orange,No,1560,390,Orange,Orange,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Cute,fairy tale; theatrical,For sale,CapBangsCowl7,11842,yKxdQZF5kp4m8Wsss,headware
faux-fur hat,https://acnhcdn.com/latest/ClosetIcon/CapHatUshanka0.png,https://acnhcdn.com/latest/FtrIcon/CapHatUshanka0.png,Beige,No,1300,325,Beige,Beige,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Elegant,everyday; formal; party,For sale,CapHatUshanka0,5144,6ZgCgtCnoJFuj6jxf,headware
faux-fur hat,https://acnhcdn.com/latest/ClosetIcon/CapHatUshanka1.png,https://acnhcdn.com/latest/FtrIcon/CapHatUshanka1.png,Brown,No,1300,325,Brown,Brown,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Elegant,everyday; formal; party,For sale,CapHatUshanka1,10920,MXLMvkhrb8dS8RExf,headware
faux-fur hat,https://acnhcdn.com/latest/ClosetIcon/CapHatUshanka2.png,https://acnhcdn.com/latest/FtrIcon/CapHatUshanka2.png,Gray,No,1300,325,Gray,Gray,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Elegant,everyday; formal; party,For sale,CapHatUshanka2,10921,dhSRykyYK42XHEST5,headware
faux-fur hat,https://acnhcdn.com/latest/ClosetIcon/CapHatUshanka3.png,https://acnhcdn.com/latest/FtrIcon/CapHatUshanka3.png,Black,No,1300,325,Black,Black,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Elegant,everyday; formal; party,For sale,CapHatUshanka3,10922,Zc3ysPxiArnwyNZPd,headware
faux-fur hat,https://acnhcdn.com/latest/ClosetIcon/CapHatUshanka4.png,https://acnhcdn.com/latest/FtrIcon/CapHatUshanka4.png,Pink,No,1300,325,Pink,Pink,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Elegant,everyday; formal; party,For sale,CapHatUshanka4,10923,g2SpDCL9RQKeo8DXL,headware
faux-fur hat,https://acnhcdn.com/latest/ClosetIcon/CapHatUshanka5.png,https://acnhcdn.com/latest/FtrIcon/CapHatUshanka5.png,White,No,1300,325,White,White,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Elegant,everyday; formal; party,For sale,CapHatUshanka5,10924,om6xFnwFeAiAbCEdX,headware
faux-fur hat,https://acnhcdn.com/latest/ClosetIcon/CapHatUshanka6.png,https://acnhcdn.com/latest/FtrIcon/CapHatUshanka6.png,Red,No,1300,325,Red,Red,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Elegant,everyday; formal; party,For sale,CapHatUshanka6,10925,vpdiNfhXdPmamBECw,headware
fedora,https://acnhcdn.com/latest/ClosetIcon/CapHatFelt0.png,https://acnhcdn.com/latest/FtrIcon/CapHatFelt0.png,Beige,No,1100,275,Beige,Brown,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Cool,everyday; formal; work,For sale,CapHatFelt0,5301,JBBdsfZAd7BjXcyko,headware
fedora,https://acnhcdn.com/latest/ClosetIcon/CapHatFelt1.png,https://acnhcdn.com/latest/FtrIcon/CapHatFelt1.png,Black,No,1100,275,Black,Gray,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Cool,everyday; formal; work,For sale,CapHatFelt1,11045,zTSoW9sFAM4jqkCmD,headware
fedora,https://acnhcdn.com/latest/ClosetIcon/CapHatFelt2.png,https://acnhcdn.com/latest/FtrIcon/CapHatFelt2.png,Green,No,1100,275,Green,Black,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Cool,everyday; formal; work,For sale,CapHatFelt2,11046,nwx3eQHk7YjNCAHzw,headware
fedora,https://acnhcdn.com/latest/ClosetIcon/CapHatFelt3.png,https://acnhcdn.com/latest/FtrIcon/CapHatFelt3.png,Gray,No,1100,275,Gray,Black,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Cool,everyday; formal; work,For sale,CapHatFelt3,11047,EX6P3biqxQkLeapFs,headware
fedora,https://acnhcdn.com/latest/ClosetIcon/CapHatFelt4.png,https://acnhcdn.com/latest/FtrIcon/CapHatFelt4.png,White,No,1100,275,White,Gray,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Cool,everyday; formal; work,For sale,CapHatFelt4,11048,MMhwGN3er9uwzDxF5,headware
fedora,https://acnhcdn.com/latest/ClosetIcon/CapHatFelt5.png,https://acnhcdn.com/latest/FtrIcon/CapHatFelt5.png,Red,No,1100,275,Red,Black,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Cool,everyday; formal; work,For sale,CapHatFelt5,11049,wB4FD2KQdHdz2FZwQ,headware
firefighter's hat,https://acnhcdn.com/latest/ClosetIcon/CapBangsFirefighter0.png,https://acnhcdn.com/latest/FtrIcon/CapBangsFirefighter0.png,Black,No,1680,420,Black,Black,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Active,work,For sale,CapBangsFirefighter0,5374,cR8NwZTuWmdYG35Jj,headware
firefighter's hat,https://acnhcdn.com/latest/ClosetIcon/CapBangsFirefighter1.png,https://acnhcdn.com/latest/FtrIcon/CapBangsFirefighter1.png,Flame orange,No,1680,420,Orange,Black,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Active,work,For sale,CapBangsFirefighter1,11617,ojPEDB7k3osmjq82R,headware
firefighter's hat,https://acnhcdn.com/latest/ClosetIcon/CapBangsFirefighter2.png,https://acnhcdn.com/latest/FtrIcon/CapBangsFirefighter2.png,Brown,No,1680,420,Brown,Black,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Active,work,For sale,CapBangsFirefighter2,11618,47iL65Sp7sTq2dw6Y,headware
firefighter's hat,https://acnhcdn.com/latest/ClosetIcon/CapBangsFirefighter3.png,https://acnhcdn.com/latest/FtrIcon/CapBangsFirefighter3.png,Lime yellow,No,1680,420,Yellow,Black,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Active,work,For sale,CapBangsFirefighter3,11619,8T8xo8DZHyEuWTPAo,headware
firefighter's hat,https://acnhcdn.com/latest/ClosetIcon/CapBangsFirefighter4.png,https://acnhcdn.com/latest/FtrIcon/CapBangsFirefighter4.png,Avocado,No,1680,420,Green,Black,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Active,work,For sale,CapBangsFirefighter4,11620,fXaWtDi9ugKd7CvfL,headware
flashy hairpin,https://acnhcdn.com/latest/ClosetIcon/CapOrnamentLGaudy0.png,https://acnhcdn.com/latest/FtrIcon/CapOrnamentLGaudy0.png,Pink,No,2340,585,Pink,Purple,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Gorgeous,everyday; party; theatrical,For sale,CapOrnamentLGaudy0,8611,qMr5rv9p6nKMWpn6W,headware
flashy hairpin,https://acnhcdn.com/latest/ClosetIcon/CapOrnamentLGaudy1.png,https://acnhcdn.com/latest/FtrIcon/CapOrnamentLGaudy1.png,Blue,No,2340,585,Blue,Light blue,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Gorgeous,everyday; party; theatrical,For sale,CapOrnamentLGaudy1,10842,JrGYYeC2rDuLtcuKX,headware
flashy hairpin,https://acnhcdn.com/latest/ClosetIcon/CapOrnamentLGaudy2.png,https://acnhcdn.com/latest/FtrIcon/CapOrnamentLGaudy2.png,Black,No,2340,585,Black,Gray,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Gorgeous,everyday; party; theatrical,For sale,CapOrnamentLGaudy2,10843,KmZhyAbsJeBkdsPaL,headware
flashy hairpin,https://acnhcdn.com/latest/ClosetIcon/CapOrnamentLGaudy3.png,https://acnhcdn.com/latest/FtrIcon/CapOrnamentLGaudy3.png,Purple,No,2340,585,Purple,Purple,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Gorgeous,everyday; party; theatrical,For sale,CapOrnamentLGaudy3,10844,JuXNKBGSRgoHmATrq,headware
flashy hairpin,https://acnhcdn.com/latest/ClosetIcon/CapOrnamentLGaudy4.png,https://acnhcdn.com/latest/FtrIcon/CapOrnamentLGaudy4.png,Orange,No,2340,585,Orange,Yellow,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Gorgeous,everyday; party; theatrical,For sale,CapOrnamentLGaudy4,10845,jwxxG5ozBHRSq8wee,headware
flashy hairpin,https://acnhcdn.com/latest/ClosetIcon/CapOrnamentLGaudy5.png,https://acnhcdn.com/latest/FtrIcon/CapOrnamentLGaudy5.png,Green,No,2340,585,Green,Green,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Gorgeous,everyday; party; theatrical,For sale,CapOrnamentLGaudy5,10846,YcYK3wi8wihn3LWMm,headware
flashy hairpin,https://acnhcdn.com/latest/ClosetIcon/CapOrnamentLGaudy6.png,https://acnhcdn.com/latest/FtrIcon/CapOrnamentLGaudy6.png,White,No,2340,585,White,White,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Gorgeous,everyday; party; theatrical,For sale,CapOrnamentLGaudy6,10847,yQpkhzDDYowAwfiPF,headware
floral hairpin,https://acnhcdn.com/latest/ClosetIcon/CapOrnamentLFlowerhairpin0.png,https://acnhcdn.com/latest/FtrIcon/CapOrnamentLFlowerhairpin0.png,Pink,No,490,122,Pink,Pink,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Cute,everyday; fairy tale,For sale,CapOrnamentLFlowerhairpin0,9854,8Jddb8tpAJ9dCFNhR,headware
floral hairpin,https://acnhcdn.com/latest/ClosetIcon/CapOrnamentLFlowerhairpin1.png,https://acnhcdn.com/latest/FtrIcon/CapOrnamentLFlowerhairpin1.png,Blue,No,490,122,Blue,Blue,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Cute,everyday; fairy tale,For sale,CapOrnamentLFlowerhairpin1,11959,dgTtevqFfurYfYBQh,headware
floral hairpin,https://acnhcdn.com/latest/ClosetIcon/CapOrnamentLFlowerhairpin2.png,https://acnhcdn.com/latest/FtrIcon/CapOrnamentLFlowerhairpin2.png,Green,No,490,122,Green,Green,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Cute,everyday; fairy tale,For sale,CapOrnamentLFlowerhairpin2,11960,T3TwnGGaSJcMWTXTh,headware
floral hairpin,https://acnhcdn.com/latest/ClosetIcon/CapOrnamentLFlowerhairpin3.png,https://acnhcdn.com/latest/FtrIcon/CapOrnamentLFlowerhairpin3.png,Yellow,No,490,122,Yellow,Orange,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Cute,everyday; fairy tale,For sale,CapOrnamentLFlowerhairpin3,11961,bcbeTcynoeqp7yk9M,headware
floral hairpin,https://acnhcdn.com/latest/ClosetIcon/CapOrnamentLFlowerhairpin4.png,https://acnhcdn.com/latest/FtrIcon/CapOrnamentLFlowerhairpin4.png,Purple,No,490,122,Purple,Purple,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Cute,everyday; fairy tale,For sale,CapOrnamentLFlowerhairpin4,11962,noggDuHahWHjjMMTa,headware
football helmet,https://acnhcdn.com/latest/ClosetIcon/CapFullfaceFootball0.png,https://acnhcdn.com/latest/FtrIcon/CapFullfaceFootball0.png,Green,No,1440,360,Green,White,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Active,sporty; work,For sale,CapFullfaceFootball0,5373,PydL8RyPvCHkw25Gu,headware
football helmet,https://acnhcdn.com/latest/ClosetIcon/CapFullfaceFootball1.png,https://acnhcdn.com/latest/FtrIcon/CapFullfaceFootball1.png,White,No,1440,360,White,Black,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Active,sporty; work,For sale,CapFullfaceFootball1,11604,BqaKYDQcnYuGkhqiX,headware
football helmet,https://acnhcdn.com/latest/ClosetIcon/CapFullfaceFootball2.png,https://acnhcdn.com/latest/FtrIcon/CapFullfaceFootball2.png,Yellow,No,1440,360,Yellow,Black,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Active,sporty; work,For sale,CapFullfaceFootball2,11605,BytzMWFtdrWWBbSoo,headware
football helmet,https://acnhcdn.com/latest/ClosetIcon/CapFullfaceFootball3.png,https://acnhcdn.com/latest/FtrIcon/CapFullfaceFootball3.png,Berry red,No,1440,360,Red,White,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Active,sporty; work,For sale,CapFullfaceFootball3,11606,z7NnWCTf5ZCitpECu,headware
football helmet,https://acnhcdn.com/latest/ClosetIcon/CapFullfaceFootball4.png,https://acnhcdn.com/latest/FtrIcon/CapFullfaceFootball4.png,Blue,No,1440,360,Blue,White,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Active,sporty; work,For sale,CapFullfaceFootball4,11607,jxqjGgzngsgwDEiLf,headware
football helmet,https://acnhcdn.com/latest/ClosetIcon/CapFullfaceFootball5.png,https://acnhcdn.com/latest/FtrIcon/CapFullfaceFootball5.png,Turquoise,No,1440,360,Green,Black,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Active,sporty; work,For sale,CapFullfaceFootball5,11608,j5hCTq5yhHnh252uh,headware
football helmet,https://acnhcdn.com/latest/ClosetIcon/CapFullfaceFootball6.png,https://acnhcdn.com/latest/FtrIcon/CapFullfaceFootball6.png,Red,No,1440,360,Orange,Black,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Active,sporty; work,For sale,CapFullfaceFootball6,11609,kocqTA3FPgXfmvj35,headware
football helmet,https://acnhcdn.com/latest/ClosetIcon/CapFullfaceFootball7.png,https://acnhcdn.com/latest/FtrIcon/CapFullfaceFootball7.png,Black,No,1440,360,Black,White,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Active,sporty; work,For sale,CapFullfaceFootball7,11610,jZBkWeTG9x88Db6qF,headware
fox mask,https://acnhcdn.com/latest/ClosetIcon/CapMaskFox0.png,https://acnhcdn.com/latest/FtrIcon/CapMaskFox0.png,White,No,1400,350,White,Red,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Cool,goth; theatrical,For sale,CapMaskFox0,6034,hvuy2ff7D5HmQDWhP,headware
fox mask,https://acnhcdn.com/latest/ClosetIcon/CapMaskFox1.png,https://acnhcdn.com/latest/FtrIcon/CapMaskFox1.png,Black,No,1400,350,Black,Red,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Cool,goth; theatrical,For sale,CapMaskFox1,11171,zERfZuwMz99moPjmM,headware
frog cap,https://acnhcdn.com/latest/ClosetIcon/CapCostumeFrog0.png,https://acnhcdn.com/latest/FtrIcon/CapCostumeFrog0.png,Green,No,1120,280,Green,Green,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Cute,fairy tale; party; theatrical,For sale,CapCostumeFrog0,5335,2o34Cs7NhTHdiAA2J,headware
frog cap,https://acnhcdn.com/latest/ClosetIcon/CapCostumeFrog1.png,https://acnhcdn.com/latest/FtrIcon/CapCostumeFrog1.png,Blue,No,1120,280,Light blue,Light blue,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Cute,fairy tale; party; theatrical,For sale,CapCostumeFrog1,11697,oppZjp8fdNEbvCeWy,headware
frog cap,https://acnhcdn.com/latest/ClosetIcon/CapCostumeFrog2.png,https://acnhcdn.com/latest/FtrIcon/CapCostumeFrog2.png,Red,No,1120,280,Red,Red,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Cute,fairy tale; party; theatrical,For sale,CapCostumeFrog2,11698,o8tC4pEQPnv7ShYJs,headware
frog cap,https://acnhcdn.com/latest/ClosetIcon/CapCostumeFrog3.png,https://acnhcdn.com/latest/FtrIcon/CapCostumeFrog3.png,Yellow,No,1120,280,Yellow,Yellow,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Cute,fairy tale; party; theatrical,For sale,CapCostumeFrog3,11699,roQnkD6zXyDrsjDRx,headware
frugal hat,https://acnhcdn.com/latest/ClosetIcon/CapHatSimple0.png,https://acnhcdn.com/latest/FtrIcon/CapHatSimple0.png,Brown,No,350,87,Brown,Brown,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,fairy tale; goth,For sale,CapHatSimple0,5299,ryjuAa957xkyQ9Crx,headware
frugal hat,https://acnhcdn.com/latest/ClosetIcon/CapHatSimple1.png,https://acnhcdn.com/latest/FtrIcon/CapHatSimple1.png,Green,No,350,87,Green,Green,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,fairy tale; goth,For sale,CapHatSimple1,11846,zB2YwDPXFAkqrfWGo,headware
frugal hat,https://acnhcdn.com/latest/ClosetIcon/CapHatSimple2.png,https://acnhcdn.com/latest/FtrIcon/CapHatSimple2.png,Blue-gray,No,350,87,Blue,Blue,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,fairy tale; goth,For sale,CapHatSimple2,11847,XvM7B98w2X54g4838,headware
geisha wig,https://acnhcdn.com/latest/ClosetIcon/CapWigGeisya0.png,https://acnhcdn.com/latest/FtrIcon/CapWigGeisya0.png,Red,No,NFS,1350,Red,Colorful,1x1,Gulliver,,1.0.0,Cute,theatrical; work,Not for sale,CapWigGeisya0,5695,fGEdJDfBN5EEhBjFj,headware
geisha wig,https://acnhcdn.com/latest/ClosetIcon/CapWigGeisya1.png,https://acnhcdn.com/latest/FtrIcon/CapWigGeisya1.png,Pink,No,NFS,1350,Pink,Colorful,1x1,Gulliver,,1.0.0,Cute,theatrical; work,Not for sale,CapWigGeisya1,9741,HZxA8fN7NH8kMfH4P,headware
geisha wig,https://acnhcdn.com/latest/ClosetIcon/CapWigGeisya2.png,https://acnhcdn.com/latest/FtrIcon/CapWigGeisya2.png,Golden yellow,No,NFS,1350,Orange,Colorful,1x1,Gulliver,,1.0.0,Cute,theatrical; work,Not for sale,CapWigGeisya2,9742,daRdXsccgpzPLvpWz,headware
geisha wig,https://acnhcdn.com/latest/ClosetIcon/CapWigGeisya3.png,https://acnhcdn.com/latest/FtrIcon/CapWigGeisya3.png,Green,No,NFS,1350,Green,Colorful,1x1,Gulliver,,1.0.0,Cute,theatrical; work,Not for sale,CapWigGeisya3,9743,umAWMdQi84vc4BLvt,headware
geisha wig,https://acnhcdn.com/latest/ClosetIcon/CapWigGeisya4.png,https://acnhcdn.com/latest/FtrIcon/CapWigGeisya4.png,Blue,No,NFS,1350,Blue,Colorful,1x1,Gulliver,,1.0.0,Cute,theatrical; work,Not for sale,CapWigGeisya4,9744,8dXu7jqM6YCLK5wSj,headware
geisha wig,https://acnhcdn.com/latest/ClosetIcon/CapWigGeisya5.png,https://acnhcdn.com/latest/FtrIcon/CapWigGeisya5.png,Purple,No,NFS,1350,Purple,Colorful,1x1,Gulliver,,1.0.0,Cute,theatrical; work,Not for sale,CapWigGeisya5,9745,GLvMy7wJZEaiBREgu,headware
geisha wig,https://acnhcdn.com/latest/ClosetIcon/CapWigGeisya6.png,https://acnhcdn.com/latest/FtrIcon/CapWigGeisya6.png,Black,No,NFS,1350,Black,Colorful,1x1,Gulliver,,1.0.0,Cute,theatrical; work,Not for sale,CapWigGeisya6,9746,JKW7jE3fFnXoH6vyB,headware
giant ribbon,https://acnhcdn.com/latest/ClosetIcon/CapOrnamentTRibbon0.png,https://acnhcdn.com/latest/FtrIcon/CapOrnamentTRibbon0.png,Red,No,1470,367,Red,Red,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Cute,fairy tale; party; theatrical,For sale,CapOrnamentTRibbon0,9861,NWaA4reiG5GXxgXMS,headware
giant ribbon,https://acnhcdn.com/latest/ClosetIcon/CapOrnamentTRibbon1.png,https://acnhcdn.com/latest/FtrIcon/CapOrnamentTRibbon1.png,Green,No,1470,367,Green,Green,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Cute,fairy tale; party; theatrical,For sale,CapOrnamentTRibbon1,12052,uhM23tq3RxpJDFhsJ,headware
giant ribbon,https://acnhcdn.com/latest/ClosetIcon/CapOrnamentTRibbon2.png,https://acnhcdn.com/latest/FtrIcon/CapOrnamentTRibbon2.png,Blue,No,1470,367,Blue,Blue,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Cute,fairy tale; party; theatrical,For sale,CapOrnamentTRibbon2,12053,Rh6hZNJPHiZXLvAHJ,headware
giant ribbon,https://acnhcdn.com/latest/ClosetIcon/CapOrnamentTRibbon3.png,https://acnhcdn.com/latest/FtrIcon/CapOrnamentTRibbon3.png,Yellow,No,1470,367,Yellow,Yellow,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Cute,fairy tale; party; theatrical,For sale,CapOrnamentTRibbon3,12054,LbWPp7gGXze4MaLxm,headware
giant ribbon,https://acnhcdn.com/latest/ClosetIcon/CapOrnamentTRibbon4.png,https://acnhcdn.com/latest/FtrIcon/CapOrnamentTRibbon4.png,Orange,No,1470,367,Orange,Orange,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Cute,fairy tale; party; theatrical,For sale,CapOrnamentTRibbon4,12055,tySwtmJW5XaZ66nBx,headware
giant ribbon,https://acnhcdn.com/latest/ClosetIcon/CapOrnamentTRibbon5.png,https://acnhcdn.com/latest/FtrIcon/CapOrnamentTRibbon5.png,Pink,No,1470,367,Pink,Pink,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Cute,fairy tale; party; theatrical,For sale,CapOrnamentTRibbon5,12056,bkdobifkzuPTK7fxe,headware
giant ribbon,https://acnhcdn.com/latest/ClosetIcon/CapOrnamentTRibbon6.png,https://acnhcdn.com/latest/FtrIcon/CapOrnamentTRibbon6.png,White,No,1470,367,White,White,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Cute,fairy tale; party; theatrical,For sale,CapOrnamentTRibbon6,12057,SWbrNbBpjj4FWtPyE,headware
giant ribbon,https://acnhcdn.com/latest/ClosetIcon/CapOrnamentTRibbon7.png,https://acnhcdn.com/latest/FtrIcon/CapOrnamentTRibbon7.png,Black,No,1470,367,Black,Black,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Cute,fairy tale; party; theatrical,For sale,CapOrnamentTRibbon7,12058,zCcR8JcuDcusf8GdX,headware
glengarry,https://acnhcdn.com/latest/ClosetIcon/CapHatGreeneryRed.png,https://acnhcdn.com/latest/FtrIcon/CapHatGreeneryRed.png,Black,No,1320,330,Black,Red,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Elegant,formal; work,For sale,CapHatGreeneryRed,6049,wJL28HCtAeYiw9Qnf,headware
gold helmet,https://acnhcdn.com/latest/ClosetIcon/CapFullfaceKnightGold.png,https://acnhcdn.com/latest/FtrIcon/CapFullfaceKnightGold.png,Gold,Yes,NFS,50000,Yellow,Red,1x1,Crafting,,1.0.0,Gorgeous,fairy tale; goth,Not for sale,CapFullfaceKnightGold,5346,BBTeM9iQR8tG5DCWA,headware
gold rose crown,https://acnhcdn.com/latest/ClosetIcon/CapOrnamentRose5.png,https://acnhcdn.com/latest/FtrIcon/CapOrnamentRose5.png,Gold,Yes,NFS,12000,Yellow,Yellow,1x1,Crafting,,1.0.0,Cute,fairy tale; party; vacation,Not for sale,CapOrnamentRose5,7378,FX33n2bWNfRJ6cuKm,headware
gothic headdress,https://acnhcdn.com/latest/ClosetIcon/CapHelmetHeaddress0.png,https://acnhcdn.com/latest/FtrIcon/CapHelmetHeaddress0.png,Purple,No,1120,280,Purple,Colorful,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Elegant,fairy tale; party; theatrical,For sale,CapHelmetHeaddress0,5683,6nyKqBfGMQyFYzH5b,headware
gothic headdress,https://acnhcdn.com/latest/ClosetIcon/CapHelmetHeaddress1.png,https://acnhcdn.com/latest/FtrIcon/CapHelmetHeaddress1.png,Black,No,1120,280,Black,Colorful,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Elegant,fairy tale; party; theatrical,For sale,CapHelmetHeaddress1,11897,xgnfJr4rfnJHpz3Cy,headware
gothic headdress,https://acnhcdn.com/latest/ClosetIcon/CapHelmetHeaddress2.png,https://acnhcdn.com/latest/FtrIcon/CapHelmetHeaddress2.png,Red,No,1120,280,Red,Colorful,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Elegant,fairy tale; party; theatrical,For sale,CapHelmetHeaddress2,11898,cA4XoM6rcf2WkamCd,headware
gothic headdress,https://acnhcdn.com/latest/ClosetIcon/CapHelmetHeaddress3.png,https://acnhcdn.com/latest/FtrIcon/CapHelmetHeaddress3.png,Pink,No,1120,280,Pink,Colorful,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Elegant,fairy tale; party; theatrical,For sale,CapHelmetHeaddress3,11899,3YJZivZRjNYpNojJE,headware
gothic headdress,https://acnhcdn.com/latest/ClosetIcon/CapHelmetHeaddress4.png,https://acnhcdn.com/latest/FtrIcon/CapHelmetHeaddress4.png,Blue,No,1120,280,Blue,Colorful,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Elegant,fairy tale; party; theatrical,For sale,CapHelmetHeaddress4,11900,Wvsj8vtWWZjrY6E7A,headware
