Name,Closet Image,Storage Image,Variation,DIY,Buy,Sell,Color 1,Color 2,Size,Source,Source Notes,Version,Style,Label Themes,Catalog,Filename,Internal ID,Unique Entry ID,category
tackle bag,https://acnhcdn.com/latest/ClosetIcon/BagShoulderFishing0.png,https://acnhcdn.com/latest/FtrIcon/BagShoulderFishing0.png,Blue,No,NFS,175,Blue,Orange,1x1,Fishing Tourney,,1.0.0,Active,outdoorsy; sporty; work,Not for sale,BagShoulderFishing0,7478,prkWCjgn7gTK4X8QH,bags
tool bag,https://acnhcdn.com/latest/ClosetIcon/BagShoulderTool0.png,https://acnhcdn.com/latest/FtrIcon/BagShoulderTool0.png,Black,No,910,227,Black,Yellow,1x1,Kicks,,1.0.0,Active,outdoorsy; work,For sale,BagShoulderTool0,7497,KiXvv8fvv7CN5sFDx,bags
town backpack,https://acnhcdn.com/latest/ClosetIcon/BagBackpackTown0.png,https://acnhcdn.com/latest/FtrIcon/BagBackpackTown0.png,Green,No,1040,260,Green,Green,1x1,Kicks,,1.0.0,Active,everyday; outdoorsy,For sale,BagBackpackTown0,6838,sm5eKnwyeNyKGXQLC,bags
town backpack,https://acnhcdn.com/latest/ClosetIcon/BagBackpackTown1.png,https://acnhcdn.com/latest/FtrIcon/BagBackpackTown1.png,Orange,No,1040,260,Orange,Orange,1x1,Kicks,,1.0.0,Active,everyday; outdoorsy,For sale,BagBackpackTown1,6839,aZasytqebQRikaZZZ,bags
town backpack,https://acnhcdn.com/latest/ClosetIcon/BagBackpackTown2.png,https://acnhcdn.com/latest/FtrIcon/BagBackpackTown2.png,Blue,No,1040,260,Blue,Blue,1x1,Kicks,,1.0.0,Active,everyday; outdoorsy,For sale,BagBackpackTown2,11944,WGhvofsBw6pFs5c93,bags
town backpack,https://acnhcdn.com/latest/ClosetIcon/BagBackpackTown3.png,https://acnhcdn.com/latest/FtrIcon/BagBackpackTown3.png,Red,No,1040,260,Red,Red,1x1,Kicks,,1.0.0,Active,everyday; outdoorsy,For sale,BagBackpackTown3,11945,wkeZwbrp9BoHTEPRZ,bags
travel pouch,https://acnhcdn.com/latest/ClosetIcon/BagShoulderTravel0.png,https://acnhcdn.com/latest/FtrIcon/BagShoulderTravel0.png,Pink,No,840,210,Pink,Black,1x1,Kicks,,1.0.0,Active,everyday; outdoorsy,For sale,BagShoulderTravel0,2550,ygrWBZtknqDLLH8Rn,bags
travel pouch,https://acnhcdn.com/latest/ClosetIcon/BagShoulderTravel1.png,https://acnhcdn.com/latest/FtrIcon/BagShoulderTravel1.png,Green,No,840,210,Green,Black,1x1,Kicks,,1.0.0,Active,everyday; outdoorsy,For sale,BagShoulderTravel1,12000,oX3GfBwtMfcQ4STtd,bags
travel pouch,https://acnhcdn.com/latest/ClosetIcon/BagShoulderTravel2.png,https://acnhcdn.com/latest/FtrIcon/BagShoulderTravel2.png,Light blue,No,840,210,Light blue,Black,1x1,Kicks,,1.0.0,Active,everyday; outdoorsy,For sale,BagShoulderTravel2,12001,SSHDSgfSasCP6AgmW,bags
travel pouch,https://acnhcdn.com/latest/ClosetIcon/BagShoulderTravel3.png,https://acnhcdn.com/latest/FtrIcon/BagShoulderTravel3.png,Purple,No,840,210,Purple,Black,1x1,Kicks,,1.0.0,Active,everyday; outdoorsy,For sale,BagShoulderTravel3,12002,HTjXg6MXwPZCwEtmJ,bags
traveler's backpack,https://acnhcdn.com/latest/ClosetIcon/BagBackpackJourney0.png,https://acnhcdn.com/latest/FtrIcon/BagBackpackJourney0.png,Orange,No,2940,735,Orange,Beige,1x1,Kicks,,1.0.0,Simple,fairy tale; outdoorsy; work,For sale,BagBackpackJourney0,7499,ag2m7kcBg83aCARGE,bags
traveler's backpack,https://acnhcdn.com/latest/ClosetIcon/BagBackpackJourney1.png,https://acnhcdn.com/latest/FtrIcon/BagBackpackJourney1.png,Blue,No,2940,735,Blue,Beige,1x1,Kicks,,1.0.0,Simple,fairy tale; outdoorsy; work,For sale,BagBackpackJourney1,11965,iprTWWTSARJtHTKqF,bags
traveler's backpack,https://acnhcdn.com/latest/ClosetIcon/BagBackpackJourney2.png,https://acnhcdn.com/latest/FtrIcon/BagBackpackJourney2.png,Brown,No,2940,735,Brown,Beige,1x1,Kicks,,1.0.0,Simple,fairy tale; outdoorsy; work,For sale,BagBackpackJourney2,11966,ehhBAiZqTHaTExHYP,bags
