Name,Closet Image,Storage Image,Variation,DIY,Buy,Sell,Color 1,Color 2,Size,Source,Source Notes,Version,Style,Label Themes,Catalog,Filename,Internal ID,Unique Entry ID,category
flowery-dot tights,https://acnhcdn.com/latest/ClosetIcon/SocksTexFlowerdot0.png,https://acnhcdn.com/latest/FtrIcon/SocksTexFlowerdot0.png,White,No,720,180,White,White,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Elegant,fairy tale; formal; party; theatrical,For sale,SocksTexFlowerdot0,5804,PMGBtgwgdqyfgFLGT,socks
flowery-dot tights,https://acnhcdn.com/latest/ClosetIcon/SocksTexFlowerdot1.png,https://acnhcdn.com/latest/FtrIcon/SocksTexFlowerdot1.png,Pink,No,720,180,Pink,White,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Elegant,fairy tale; formal; party; theatrical,For sale,SocksTexFlowerdot1,9917,iPqdJXpkmoQHFa3bk,socks
flowery-dot tights,https://acnhcdn.com/latest/ClosetIcon/SocksTexFlowerdot2.png,https://acnhcdn.com/latest/FtrIcon/SocksTexFlowerdot2.png,Blue,No,720,180,Light blue,White,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Elegant,fairy tale; formal; party; theatrical,For sale,SocksTexFlowerdot2,9918,LQLHZmbq5ooLpTaSc,socks
flowery-dot tights,https://acnhcdn.com/latest/ClosetIcon/SocksTexFlowerdot3.png,https://acnhcdn.com/latest/FtrIcon/SocksTexFlowerdot3.png,Yellow,No,720,180,Yellow,White,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Elegant,fairy tale; formal; party; theatrical,For sale,SocksTexFlowerdot3,9919,MKk8HkGiw8Dm5isEd,socks
flowery-dot tights,https://acnhcdn.com/latest/ClosetIcon/SocksTexFlowerdot4.png,https://acnhcdn.com/latest/FtrIcon/SocksTexFlowerdot4.png,Black,No,720,180,Black,Black,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Elegant,fairy tale; formal; party; theatrical,For sale,SocksTexFlowerdot4,9920,Can7JCiG9L8Hm9TDc,socks
frilly knee-high socks,https://acnhcdn.com/latest/ClosetIcon/SocksTexFrilledknee0.png,https://acnhcdn.com/latest/FtrIcon/SocksTexFrilledknee0.png,Black,No,840,210,Black,White,1x1,Kicks,,1.0.0,Cute,everyday; fairy tale; party; theatrical,For sale,SocksTexFrilledknee0,5172,vmXP6mnS88memLCX4,socks
frilly knee-high socks,https://acnhcdn.com/latest/ClosetIcon/SocksTexFrilledknee1.png,https://acnhcdn.com/latest/FtrIcon/SocksTexFrilledknee1.png,Green,No,840,210,Green,White,1x1,Kicks,,1.0.0,Cute,everyday; fairy tale; party; theatrical,For sale,SocksTexFrilledknee1,11589,3Q2vgyB7ck687Eyqg,socks
frilly knee-high socks,https://acnhcdn.com/latest/ClosetIcon/SocksTexFrilledknee2.png,https://acnhcdn.com/latest/FtrIcon/SocksTexFrilledknee2.png,Red,No,840,210,Red,White,1x1,Kicks,,1.0.0,Cute,everyday; fairy tale; party; theatrical,For sale,SocksTexFrilledknee2,11590,xds2s4575YP27vR8A,socks
frilly knee-high socks,https://acnhcdn.com/latest/ClosetIcon/SocksTexFrilledknee3.png,https://acnhcdn.com/latest/FtrIcon/SocksTexFrilledknee3.png,Brown,No,840,210,Orange,White,1x1,Kicks,,1.0.0,Cute,everyday; fairy tale; party; theatrical,For sale,SocksTexFrilledknee3,11591,JNi4geueh5oD227xR,socks
frilly knee-high socks,https://acnhcdn.com/latest/ClosetIcon/SocksTexFrilledknee4.png,https://acnhcdn.com/latest/FtrIcon/SocksTexFrilledknee4.png,Mint,No,840,210,Light blue,White,1x1,Kicks,,1.0.0,Cute,everyday; fairy tale; party; theatrical,For sale,SocksTexFrilledknee4,11592,CWTTXCXbYiGajL8GN,socks
frilly knee-high socks,https://acnhcdn.com/latest/ClosetIcon/SocksTexFrilledknee5.png,https://acnhcdn.com/latest/FtrIcon/SocksTexFrilledknee5.png,Pink,No,840,210,Pink,White,1x1,Kicks,,1.0.0,Cute,everyday; fairy tale; party; theatrical,For sale,SocksTexFrilledknee5,11593,v9tYcuwPdAT7v3wQS,socks
frilly knee-high socks,https://acnhcdn.com/latest/ClosetIcon/SocksTexFrilledknee6.png,https://acnhcdn.com/latest/FtrIcon/SocksTexFrilledknee6.png,Purple,No,840,210,Purple,White,1x1,Kicks,,1.0.0,Cute,everyday; fairy tale; party; theatrical,For sale,SocksTexFrilledknee6,11594,WXa2dtqHH4yTqi72y,socks
frilly knee-high socks,https://acnhcdn.com/latest/ClosetIcon/SocksTexFrilledknee7.png,https://acnhcdn.com/latest/FtrIcon/SocksTexFrilledknee7.png,Yellow,No,840,210,Yellow,White,1x1,Kicks,,1.0.0,Cute,everyday; fairy tale; party; theatrical,For sale,SocksTexFrilledknee7,11595,WdGcfiFNT7NYtgr2x,socks
frilly socks,https://acnhcdn.com/latest/ClosetIcon/SocksTexFrilled0.png,https://acnhcdn.com/latest/FtrIcon/SocksTexFrilled0.png,White,No,720,180,White,White,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Cute,everyday; fairy tale; formal; party,For sale,SocksTexFrilled0,5174,JjfAnWLyzasyYMg3v,socks
frilly socks,https://acnhcdn.com/latest/ClosetIcon/SocksTexFrilled1.png,https://acnhcdn.com/latest/FtrIcon/SocksTexFrilled1.png,Yellow,No,720,180,Yellow,White,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Cute,everyday; fairy tale; formal; party,For sale,SocksTexFrilled1,8934,riCwe2zM7QyECk3Jr,socks
frilly socks,https://acnhcdn.com/latest/ClosetIcon/SocksTexFrilled2.png,https://acnhcdn.com/latest/FtrIcon/SocksTexFrilled2.png,Pink,No,720,180,Pink,White,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Cute,everyday; fairy tale; formal; party,For sale,SocksTexFrilled2,8935,eReXG6NHXaQ7K3hBX,socks
frilly socks,https://acnhcdn.com/latest/ClosetIcon/SocksTexFrilled3.png,https://acnhcdn.com/latest/FtrIcon/SocksTexFrilled3.png,Green,No,720,180,Green,White,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Cute,everyday; fairy tale; formal; party,For sale,SocksTexFrilled3,8936,k4BtF693DbxH33AL6,socks
frilly socks,https://acnhcdn.com/latest/ClosetIcon/SocksTexFrilled4.png,https://acnhcdn.com/latest/FtrIcon/SocksTexFrilled4.png,Purple,No,720,180,Purple,White,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Cute,everyday; fairy tale; formal; party,For sale,SocksTexFrilled4,8937,RTFEAwp3SBjAFWdd8,socks
frilly socks,https://acnhcdn.com/latest/ClosetIcon/SocksTexFrilled5.png,https://acnhcdn.com/latest/FtrIcon/SocksTexFrilled5.png,Blue,No,720,180,Light blue,White,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Cute,everyday; fairy tale; formal; party,For sale,SocksTexFrilled5,8938,gQw822wnuA7Cvo7nF,socks
funny-face socks,https://acnhcdn.com/latest/ClosetIcon/SocksTexCharacter0.png,https://acnhcdn.com/latest/FtrIcon/SocksTexCharacter0.png,Pink,No,600,150,Pink,Light blue,1x1,Kicks,,1.0.0,Active,everyday; comfy,For sale,SocksTexCharacter0,5406,foRRtKZSXYm9y3rX9,socks
funny-face socks,https://acnhcdn.com/latest/ClosetIcon/SocksTexCharacter1.png,https://acnhcdn.com/latest/FtrIcon/SocksTexCharacter1.png,Blue,No,600,150,Blue,Green,1x1,Kicks,,1.0.0,Active,everyday; comfy,For sale,SocksTexCharacter1,9992,y8GCEKe7n9XX2TW4n,socks
funny-face socks,https://acnhcdn.com/latest/ClosetIcon/SocksTexCharacter2.png,https://acnhcdn.com/latest/FtrIcon/SocksTexCharacter2.png,Red,No,600,150,Red,Yellow,1x1,Kicks,,1.0.0,Active,everyday; comfy,For sale,SocksTexCharacter2,9993,qSjBCKKdyA4KREoye,socks
funny-face socks,https://acnhcdn.com/latest/ClosetIcon/SocksTexCharacter3.png,https://acnhcdn.com/latest/FtrIcon/SocksTexCharacter3.png,Green,No,600,150,Green,Blue,1x1,Kicks,,1.0.0,Active,everyday; comfy,For sale,SocksTexCharacter3,9994,hj2f2Lh4d4ZEWsi6B,socks
funny-face socks,https://acnhcdn.com/latest/ClosetIcon/SocksTexCharacter4.png,https://acnhcdn.com/latest/FtrIcon/SocksTexCharacter4.png,Black,No,600,150,Black,Gray,1x1,Kicks,,1.0.0,Active,everyday; comfy,For sale,SocksTexCharacter4,9995,Z325j6mwSX7psKc6s,socks
garter socks,https://acnhcdn.com/latest/ClosetIcon/SocksTexGarter0.png,https://acnhcdn.com/latest/FtrIcon/SocksTexGarter0.png,Black,No,980,245,Black,Black,1x1,Kicks,,1.0.0,Cool,formal; party; theatrical,For sale,SocksTexGarter0,4747,iwKjqecWcWav7tNss,socks
garter socks,https://acnhcdn.com/latest/ClosetIcon/SocksTexGarter1.png,https://acnhcdn.com/latest/FtrIcon/SocksTexGarter1.png,White,No,980,245,White,White,1x1,Kicks,,1.0.0,Cool,formal; party; theatrical,For sale,SocksTexGarter1,9661,iDmZtgECn8KRQuAMs,socks
garter socks,https://acnhcdn.com/latest/ClosetIcon/SocksTexGarter2.png,https://acnhcdn.com/latest/FtrIcon/SocksTexGarter2.png,Purple,No,980,245,Purple,Purple,1x1,Kicks,,1.0.0,Cool,formal; party; theatrical,For sale,SocksTexGarter2,9662,RN674wx6333j9XEHA,socks
garter socks,https://acnhcdn.com/latest/ClosetIcon/SocksTexGarter3.png,https://acnhcdn.com/latest/FtrIcon/SocksTexGarter3.png,Red,No,980,245,Red,Red,1x1,Kicks,,1.0.0,Cool,formal; party; theatrical,For sale,SocksTexGarter3,9663,88SHPWGpx3C5ft2dv,socks
geometric-print socks,https://acnhcdn.com/latest/ClosetIcon/SocksTexChimayo0.png,https://acnhcdn.com/latest/FtrIcon/SocksTexChimayo0.png,Yellow,No,950,237,Yellow,Colorful,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Active,outdoorsy,For sale,SocksTexChimayo0,5444,iRLnesjDYbtq9h3KN,socks
geometric-print socks,https://acnhcdn.com/latest/ClosetIcon/SocksTexChimayo1.png,https://acnhcdn.com/latest/FtrIcon/SocksTexChimayo1.png,Peacock blue,No,950,237,Light blue,Colorful,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Active,outdoorsy,For sale,SocksTexChimayo1,9912,LREKsNHetcJzH6h8w,socks
geometric-print socks,https://acnhcdn.com/latest/ClosetIcon/SocksTexChimayo2.png,https://acnhcdn.com/latest/FtrIcon/SocksTexChimayo2.png,Purple,No,950,237,Purple,Colorful,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Active,outdoorsy,For sale,SocksTexChimayo2,9913,eLuF389npgRiWzMAS,socks
geometric-print socks,https://acnhcdn.com/latest/ClosetIcon/SocksTexChimayo3.png,https://acnhcdn.com/latest/FtrIcon/SocksTexChimayo3.png,Beige,No,950,237,Beige,Colorful,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Active,outdoorsy,For sale,SocksTexChimayo3,9914,ssdvzowHC9cjHtC7E,socks
geometric-print socks,https://acnhcdn.com/latest/ClosetIcon/SocksTexChimayo4.png,https://acnhcdn.com/latest/FtrIcon/SocksTexChimayo4.png,Pink,No,950,237,Pink,Colorful,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Active,outdoorsy,For sale,SocksTexChimayo4,9915,PuAirT3RNJoiq4EsZ,socks
geometric-print socks,https://acnhcdn.com/latest/ClosetIcon/SocksTexChimayo5.png,https://acnhcdn.com/latest/FtrIcon/SocksTexChimayo5.png,Green,No,950,237,Green,Colorful,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Active,outdoorsy,For sale,SocksTexChimayo5,9916,jiHCobNrHoCB3jBao,socks
hand-knit socks,https://acnhcdn.com/latest/ClosetIcon/SocksTexHandknit0.png,https://acnhcdn.com/latest/FtrIcon/SocksTexHandknit0.png,Green,No,700,175,Green,Green,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,outdoorsy; comfy,For sale,SocksTexHandknit0,5196,z54zAKmuyqXF6pRiL,socks
hand-knit socks,https://acnhcdn.com/latest/ClosetIcon/SocksTexHandknit1.png,https://acnhcdn.com/latest/FtrIcon/SocksTexHandknit1.png,Purple,No,700,175,Purple,Purple,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,outdoorsy; comfy,For sale,SocksTexHandknit1,9076,j5an4tBSddSdQKoTE,socks
hand-knit socks,https://acnhcdn.com/latest/ClosetIcon/SocksTexHandknit2.png,https://acnhcdn.com/latest/FtrIcon/SocksTexHandknit2.png,Orange,No,700,175,Orange,Orange,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,outdoorsy; comfy,For sale,SocksTexHandknit2,9077,digGMqMoQXzCPZHcp,socks
holey socks,https://acnhcdn.com/latest/ClosetIcon/SocksTexHole0.png,https://acnhcdn.com/latest/FtrIcon/SocksTexHole0.png,Blue,No,NFS,10,Blue,Blue,1x1,Recycle bin,,1.0.0,Simple,goth; comfy,Not for sale,SocksTexHole0,5178,eaux4kbxPYywzEPnk,socks
holey socks,https://acnhcdn.com/latest/ClosetIcon/SocksTexHole1.png,https://acnhcdn.com/latest/FtrIcon/SocksTexHole1.png,Navy blue,No,NFS,10,Blue,Blue,1x1,Recycle bin,,1.0.0,Simple,goth; comfy,Not for sale,SocksTexHole1,9070,ekrFBBgdDZN9rCRyX,socks
holey socks,https://acnhcdn.com/latest/ClosetIcon/SocksTexHole2.png,https://acnhcdn.com/latest/FtrIcon/SocksTexHole2.png,White,No,NFS,10,Beige,Beige,1x1,Recycle bin,,1.0.0,Simple,goth; comfy,Not for sale,SocksTexHole2,9071,mCipqhEgf8Co9QRig,socks
holey tights,https://acnhcdn.com/latest/ClosetIcon/SocksTexHoletights0.png,https://acnhcdn.com/latest/FtrIcon/SocksTexHoletights0.png,Black,No,350,87,Black,Black,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Cool,everyday; goth; theatrical,For sale,SocksTexHoletights0,5176,CWxgPmSn9NHnRk7n8,socks
holey tights,https://acnhcdn.com/latest/ClosetIcon/SocksTexHoletights1.png,https://acnhcdn.com/latest/FtrIcon/SocksTexHoletights1.png,Pink,No,350,87,Pink,Pink,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Cool,everyday; goth; theatrical,For sale,SocksTexHoletights1,9664,kfjtinkEFrk92xCDv,socks
holey tights,https://acnhcdn.com/latest/ClosetIcon/SocksTexHoletights2.png,https://acnhcdn.com/latest/FtrIcon/SocksTexHoletights2.png,Light blue,No,350,87,Light blue,Light blue,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Cool,everyday; goth; theatrical,For sale,SocksTexHoletights2,9665,kRb3QxmzBz664qW7k,socks
holey tights,https://acnhcdn.com/latest/ClosetIcon/SocksTexHoletights3.png,https://acnhcdn.com/latest/FtrIcon/SocksTexHoletights3.png,Red,No,350,87,Red,Red,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Cool,everyday; goth; theatrical,For sale,SocksTexHoletights3,9666,XddtgttTuvd2aGgJz,socks
holey tights,https://acnhcdn.com/latest/ClosetIcon/SocksTexHoletights4.png,https://acnhcdn.com/latest/FtrIcon/SocksTexHoletights4.png,Purple,No,350,87,Purple,Purple,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Cool,everyday; goth; theatrical,For sale,SocksTexHoletights4,9667,dwSSLoeYvH4S8Bdvf,socks
holey tights,https://acnhcdn.com/latest/ClosetIcon/SocksTexHoletights5.png,https://acnhcdn.com/latest/FtrIcon/SocksTexHoletights5.png,Green,No,350,87,Green,Green,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Cool,everyday; goth; theatrical,For sale,SocksTexHoletights5,9668,HsCb6Xa2yr6KfoP3j,socks
holey tights,https://acnhcdn.com/latest/ClosetIcon/SocksTexHoletights6.png,https://acnhcdn.com/latest/FtrIcon/SocksTexHoletights6.png,Blue,No,350,87,Blue,Blue,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Cool,everyday; goth; theatrical,For sale,SocksTexHoletights6,9669,PYaDDkoBgonoD9ZgF,socks
holey tights,https://acnhcdn.com/latest/ClosetIcon/SocksTexHoletights7.png,https://acnhcdn.com/latest/FtrIcon/SocksTexHoletights7.png,Yellow,No,350,87,Yellow,Yellow,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Cool,everyday; goth; theatrical,For sale,SocksTexHoletights7,9670,ZZ6wt2b5AyB4R3pEd,socks
kiddie socks,https://acnhcdn.com/latest/ClosetIcon/SocksTexKids0.png,https://acnhcdn.com/latest/FtrIcon/SocksTexKids0.png,Red & light blue,No,600,150,Red,Light blue,1x1,Kicks,,1.0.0,Cute,everyday; outdoorsy; comfy; sporty,For sale,SocksTexKids0,5201,5mqGef4h29DktRP5J,socks
kiddie socks,https://acnhcdn.com/latest/ClosetIcon/SocksTexKids1.png,https://acnhcdn.com/latest/FtrIcon/SocksTexKids1.png,Blue & orange,No,600,150,Blue,Orange,1x1,Kicks,,1.0.0,Cute,everyday; outdoorsy; comfy; sporty,For sale,SocksTexKids1,9985,caua8mbapACdisDuE,socks
kiddie socks,https://acnhcdn.com/latest/ClosetIcon/SocksTexKids2.png,https://acnhcdn.com/latest/FtrIcon/SocksTexKids2.png,Lime & pink,No,600,150,Green,Pink,1x1,Kicks,,1.0.0,Cute,everyday; outdoorsy; comfy; sporty,For sale,SocksTexKids2,9986,rKW7PLjcnQTJmxLpj,socks
kiddie socks,https://acnhcdn.com/latest/ClosetIcon/SocksTexKids3.png,https://acnhcdn.com/latest/FtrIcon/SocksTexKids3.png,Yellow & purple,No,600,150,Yellow,Purple,1x1,Kicks,,1.0.0,Cute,everyday; outdoorsy; comfy; sporty,For sale,SocksTexKids3,9987,CR4KZHwxdFpshqtRN,socks
kiddie socks,https://acnhcdn.com/latest/ClosetIcon/SocksTexKids4.png,https://acnhcdn.com/latest/FtrIcon/SocksTexKids4.png,Light blue & red,No,600,150,Light blue,Red,1x1,Kicks,,1.0.0,Cute,everyday; outdoorsy; comfy; sporty,For sale,SocksTexKids4,9988,LFgFyfPHF5DCtB2Mg,socks
kiddie socks,https://acnhcdn.com/latest/ClosetIcon/SocksTexKids5.png,https://acnhcdn.com/latest/FtrIcon/SocksTexKids5.png,Purple & green,No,600,150,Purple,Green,1x1,Kicks,,1.0.0,Cute,everyday; outdoorsy; comfy; sporty,For sale,SocksTexKids5,9989,Q5ppLfq9eAyh5CiDd,socks
kiddie socks,https://acnhcdn.com/latest/ClosetIcon/SocksTexKids6.png,https://acnhcdn.com/latest/FtrIcon/SocksTexKids6.png,Pink & yellow,No,600,150,Pink,Yellow,1x1,Kicks,,1.0.0,Cute,everyday; outdoorsy; comfy; sporty,For sale,SocksTexKids6,9990,uDAkFWgcMBdTxrpe7,socks
kiddie socks,https://acnhcdn.com/latest/ClosetIcon/SocksTexKids7.png,https://acnhcdn.com/latest/FtrIcon/SocksTexKids7.png,Black & gray,No,600,150,Black,Gray,1x1,Kicks,,1.0.0,Cute,everyday; outdoorsy; comfy; sporty,For sale,SocksTexKids7,9991,JYXCDdJSMofR4Fhgn,socks
Labelle socks,https://acnhcdn.com/latest/ClosetIcon/SocksTexKatesocks0.png,https://acnhcdn.com/latest/FtrIcon/SocksTexKatesocks0.png,Twilight,No,940,235,Purple,Purple,1x1,Labelle,,1.0.0,Cool,everyday; formal; sporty; theatrical,For sale,SocksTexKatesocks0,9883,hyhRxPjBSZAvnxQjr,socks
Labelle socks,https://acnhcdn.com/latest/ClosetIcon/SocksTexKatesocks1.png,https://acnhcdn.com/latest/FtrIcon/SocksTexKatesocks1.png,Midnight,No,940,235,Black,Black,1x1,Labelle,,1.0.0,Cool,everyday; formal; sporty; theatrical,For sale,SocksTexKatesocks1,11761,ZaX5Gyb34Kwj9bzLn,socks
Labelle socks,https://acnhcdn.com/latest/ClosetIcon/SocksTexKatesocks2.png,https://acnhcdn.com/latest/FtrIcon/SocksTexKatesocks2.png,Passion,No,940,235,Red,Red,1x1,Labelle,,1.0.0,Cool,everyday; formal; sporty; theatrical,For sale,SocksTexKatesocks2,11762,b7JBgeuAoWuwhKc9b,socks
Labelle socks,https://acnhcdn.com/latest/ClosetIcon/SocksTexKatesocks3.png,https://acnhcdn.com/latest/FtrIcon/SocksTexKatesocks3.png,Ocean,No,940,235,Blue,Blue,1x1,Labelle,,1.0.0,Cool,everyday; formal; sporty; theatrical,For sale,SocksTexKatesocks3,11763,RdoRnCSw4FpEXci5s,socks
Labelle socks,https://acnhcdn.com/latest/ClosetIcon/SocksTexKatesocks4.png,https://acnhcdn.com/latest/FtrIcon/SocksTexKatesocks4.png,Sunset,No,940,235,Yellow,Yellow,1x1,Labelle,,1.0.0,Cool,everyday; formal; sporty; theatrical,For sale,SocksTexKatesocks4,11764,bkDdwmPfGjYDQvo3b,socks
Labelle socks,https://acnhcdn.com/latest/ClosetIcon/SocksTexKatesocks5.png,https://acnhcdn.com/latest/FtrIcon/SocksTexKatesocks5.png,Love,No,940,235,Pink,Pink,1x1,Labelle,,1.0.0,Cool,everyday; formal; sporty; theatrical,For sale,SocksTexKatesocks5,11765,zSHmRiEPN4emdp2Bg,socks
Labelle tights,https://acnhcdn.com/latest/ClosetIcon/SocksTexKatetights0.png,https://acnhcdn.com/latest/FtrIcon/SocksTexKatetights0.png,Twilight,No,1240,310,Purple,Purple,1x1,Labelle,,1.0.0,Elegant,everyday; formal; party; theatrical,For sale,SocksTexKatetights0,9882,dL7xeqfcNGRcayR59,socks
Labelle tights,https://acnhcdn.com/latest/ClosetIcon/SocksTexKatetights1.png,https://acnhcdn.com/latest/FtrIcon/SocksTexKatetights1.png,Midnight,No,1240,310,Black,Black,1x1,Labelle,,1.0.0,Elegant,everyday; formal; party; theatrical,For sale,SocksTexKatetights1,11756,s9SheWRC6wvujqCQp,socks
Labelle tights,https://acnhcdn.com/latest/ClosetIcon/SocksTexKatetights2.png,https://acnhcdn.com/latest/FtrIcon/SocksTexKatetights2.png,Passion,No,1240,310,Red,Red,1x1,Labelle,,1.0.0,Elegant,everyday; formal; party; theatrical,For sale,SocksTexKatetights2,11757,epohpktM92yF7bhcB,socks
Labelle tights,https://acnhcdn.com/latest/ClosetIcon/SocksTexKatetights3.png,https://acnhcdn.com/latest/FtrIcon/SocksTexKatetights3.png,Ocean,No,1240,310,Blue,Blue,1x1,Labelle,,1.0.0,Elegant,everyday; formal; party; theatrical,For sale,SocksTexKatetights3,11758,MAHpTyaE9sPCXsKpb,socks
Labelle tights,https://acnhcdn.com/latest/ClosetIcon/SocksTexKatetights4.png,https://acnhcdn.com/latest/FtrIcon/SocksTexKatetights4.png,Sunset,No,1240,310,Orange,Orange,1x1,Labelle,,1.0.0,Elegant,everyday; formal; party; theatrical,For sale,SocksTexKatetights4,11759,e5f9rJg8Qo56X6xpo,socks
Labelle tights,https://acnhcdn.com/latest/ClosetIcon/SocksTexKatetights5.png,https://acnhcdn.com/latest/FtrIcon/SocksTexKatetights5.png,Love,No,1240,310,Pink,Pink,1x1,Labelle,,1.0.0,Elegant,everyday; formal; party; theatrical,For sale,SocksTexKatetights5,11760,zrQngGimLZz9HNpck,socks
lace socks,https://acnhcdn.com/latest/ClosetIcon/SocksTexLace0.png,https://acnhcdn.com/latest/FtrIcon/SocksTexLace0.png,White,No,720,180,White,White,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Elegant,everyday; fairy tale; formal; party,For sale,SocksTexLace0,5173,qRGNuwPJJS3YyWe7w,socks
lace socks,https://acnhcdn.com/latest/ClosetIcon/SocksTexLace1.png,https://acnhcdn.com/latest/FtrIcon/SocksTexLace1.png,Pink,No,720,180,Pink,White,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Elegant,everyday; fairy tale; formal; party,For sale,SocksTexLace1,8931,HMyTxrLsMc3PkSPXN,socks
lace socks,https://acnhcdn.com/latest/ClosetIcon/SocksTexLace2.png,https://acnhcdn.com/latest/FtrIcon/SocksTexLace2.png,Green,No,720,180,Green,White,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Elegant,everyday; fairy tale; formal; party,For sale,SocksTexLace2,8932,zFT2DpYJPacGNEAP4,socks
lace socks,https://acnhcdn.com/latest/ClosetIcon/SocksTexLace3.png,https://acnhcdn.com/latest/FtrIcon/SocksTexLace3.png,Black,No,720,180,Black,White,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Elegant,everyday; fairy tale; formal; party,For sale,SocksTexLace3,8933,86Y8rtryieE8cCHcS,socks
lace socks,https://acnhcdn.com/latest/ClosetIcon/SocksTexLace4.png,https://acnhcdn.com/latest/FtrIcon/SocksTexLace4.png,Beige,No,720,180,Beige,White,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Elegant,everyday; fairy tale; formal; party,For sale,SocksTexLace4,10170,2wWiCEyFpcC64yLJz,socks
layered socks,https://acnhcdn.com/latest/ClosetIcon/SockstTexOverlapping0.png,https://acnhcdn.com/latest/FtrIcon/SockstTexOverlapping0.png,Purple,No,720,180,Gray,Purple,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Simple,everyday; comfy,For sale,SockstTexOverlapping0,5195,2am8FTEZehx7t7nh7,socks
layered socks,https://acnhcdn.com/latest/ClosetIcon/SockstTexOverlapping1.png,https://acnhcdn.com/latest/FtrIcon/SockstTexOverlapping1.png,Blue,No,720,180,Gray,Blue,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Simple,everyday; comfy,For sale,SockstTexOverlapping1,9902,pYcz36NuF4WtFs6nd,socks
layered socks,https://acnhcdn.com/latest/ClosetIcon/SockstTexOverlapping2.png,https://acnhcdn.com/latest/FtrIcon/SockstTexOverlapping2.png,Yellow,No,720,180,Gray,Yellow,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Simple,everyday; comfy,For sale,SockstTexOverlapping2,9903,f8f8oNrhxiA3WCZwn,socks
layered socks,https://acnhcdn.com/latest/ClosetIcon/SockstTexOverlapping3.png,https://acnhcdn.com/latest/FtrIcon/SockstTexOverlapping3.png,Green,No,720,180,Gray,Green,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Simple,everyday; comfy,For sale,SockstTexOverlapping3,9904,v5xsCzumBt8AQxD2q,socks
layered socks,https://acnhcdn.com/latest/ClosetIcon/SockstTexOverlapping4.png,https://acnhcdn.com/latest/FtrIcon/SockstTexOverlapping4.png,Red,No,720,180,Gray,Red,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Simple,everyday; comfy,For sale,SockstTexOverlapping4,9905,dtFsbH6p5a4dPufKx,socks
layered socks,https://acnhcdn.com/latest/ClosetIcon/SockstTexOverlapping5.png,https://acnhcdn.com/latest/FtrIcon/SockstTexOverlapping5.png,Orange,No,720,180,Gray,Orange,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Simple,everyday; comfy,For sale,SockstTexOverlapping5,9906,3wugeZu3eS3Kq5Mfz,socks
leg warmers,https://acnhcdn.com/latest/ClosetIcon/SocksTexLegwarmer0.png,https://acnhcdn.com/latest/FtrIcon/SocksTexLegwarmer0.png,Purple,No,440,110,Purple,Purple,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Active,outdoorsy; comfy,For sale,SocksTexLegwarmer0,5169,XfT3B4xa9sbPq9SXo,socks
