Name,Closet Image,Storage Image,Variation,DIY,Buy,Sell,Color 1,Color 2,Size,Source,Source Notes,Version,Style,Label Themes,Catalog,Filename,Internal ID,Unique Entry ID,category
corduroy pants,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsWideCorduroy4.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsWideCorduroy4.png,Light gray,No,1040,260,Gray,Gray,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,everyday,For sale,BottomsTexPantsWideCorduroy4,9728,sivNDyug23pyzX5vX,bottoms
corduroy pants,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsWideCorduroy5.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsWideCorduroy5.png,Black,No,1040,260,Black,Black,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,everyday,For sale,BottomsTexPantsWideCorduroy5,9729,jghFRrscG3LNw3Zjs,bottoms
corduroy skirt,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtBoxCorduroy0.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtBoxCorduroy0.png,Brown,No,1040,260,Brown,Brown,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,everyday,For sale,BottomsTexSkirtBoxCorduroy0,4296,hkh2BatWWHbp4Takj,bottoms
corduroy skirt,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtBoxCorduroy1.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtBoxCorduroy1.png,Camel,No,1040,260,Orange,Orange,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,everyday,For sale,BottomsTexSkirtBoxCorduroy1,11145,j87g2ybZPiMSuFM3c,bottoms
corduroy skirt,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtBoxCorduroy2.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtBoxCorduroy2.png,Pink,No,1040,260,Pink,Pink,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,everyday,For sale,BottomsTexSkirtBoxCorduroy2,11146,SEAWj7xusERnyPfX2,bottoms
corduroy skirt,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtBoxCorduroy3.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtBoxCorduroy3.png,Green,No,1040,260,Green,Green,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,everyday,For sale,BottomsTexSkirtBoxCorduroy3,11147,rsn5a7ewFoKZwqGBM,bottoms
corduroy skirt,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtBoxCorduroy4.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtBoxCorduroy4.png,Light gray,No,1040,260,Gray,Gray,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,everyday,For sale,BottomsTexSkirtBoxCorduroy4,11148,s2NQ2ErkM9ww5n2yR,bottoms
corduroy skirt,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtBoxCorduroy5.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtBoxCorduroy5.png,Black,No,1040,260,Black,Black,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,everyday,For sale,BottomsTexSkirtBoxCorduroy5,11149,gQpa9CCG6BtGZ3p8Y,bottoms
corte skirt,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtLongCorte0.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtLongCorte0.png,Blue,No,880,220,Light blue,Blue,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Simple,comfy; vacation,For sale,BottomsTexSkirtLongCorte0,5781,QztEA2BHy6k26G47J,bottoms
corte skirt,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtLongCorte1.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtLongCorte1.png,Magenta,No,880,220,Pink,Red,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Simple,comfy; vacation,For sale,BottomsTexSkirtLongCorte1,8747,BT4nLGNxHn76pGAGS,bottoms
corte skirt,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtLongCorte2.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtLongCorte2.png,Green,No,880,220,Green,Green,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Simple,comfy; vacation,For sale,BottomsTexSkirtLongCorte2,8748,XvWSD3qqc2S4ngTbn,bottoms
cropped pants,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsNormalCropped0.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsNormalCropped0.png,Black,No,920,230,Black,Black,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,everyday; formal; work,For sale,BottomsTexPantsNormalCropped0,4408,AMgJhWiZ3cwDzCE4L,bottoms
cropped pants,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsNormalCropped1.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsNormalCropped1.png,White,No,920,230,White,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,everyday; formal; work,For sale,BottomsTexPantsNormalCropped1,9707,3kxw3nFpQHeNdweep,bottoms
cropped pants,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsNormalCropped2.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsNormalCropped2.png,Pink,No,920,230,Pink,Pink,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,everyday; formal; work,For sale,BottomsTexPantsNormalCropped2,9708,DXthceTZC45rJ3zSL,bottoms
cropped pants,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsNormalCropped3.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsNormalCropped3.png,Light blue,No,920,230,Light blue,Light blue,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,everyday; formal; work,For sale,BottomsTexPantsNormalCropped3,9709,mAxKFpZasiLL3zbvp,bottoms
cropped pants,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsNormalCropped4.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsNormalCropped4.png,Beige,No,920,230,Beige,Beige,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,everyday; formal; work,For sale,BottomsTexPantsNormalCropped4,9710,zKAAToR2hxStXvw9a,bottoms
cropped pants,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsNormalCropped5.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsNormalCropped5.png,Orange,No,920,230,Orange,Orange,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,everyday; formal; work,For sale,BottomsTexPantsNormalCropped5,9711,fWnwgErZPiu6iCNEF,bottoms
cropped pants,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsNormalCropped6.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsNormalCropped6.png,Blue,No,920,230,Blue,Blue,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,everyday; formal; work,For sale,BottomsTexPantsNormalCropped6,9712,2PdktqSeZMosQpqPG,bottoms
cropped pants,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsNormalCropped7.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsNormalCropped7.png,Yellow,No,920,230,Yellow,Yellow,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,everyday; formal; work,For sale,BottomsTexPantsNormalCropped7,9713,2CgLvY2RgEmj7tKBT,bottoms
cuffed pants,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsWideSusomise0.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsWideSusomise0.png,Brown,No,1100,275,Brown,Beige,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,everyday,For sale,BottomsTexPantsWideSusomise0,3353,3LaTyaJxffCQu8SAt,bottoms
cuffed pants,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsWideSusomise1.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsWideSusomise1.png,Purple,No,1100,275,Purple,Pink,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,everyday,For sale,BottomsTexPantsWideSusomise1,9263,FJhjZmdbL3vDw48fH,bottoms
cuffed pants,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsWideSusomise2.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsWideSusomise2.png,Green,No,1100,275,Green,Green,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,everyday,For sale,BottomsTexPantsWideSusomise2,9264,qL7Y8MZrKWirDf6ZZ,bottoms
cuffed pants,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsWideSusomise3.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsWideSusomise3.png,Gray,No,1100,275,Black,Yellow,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,everyday,For sale,BottomsTexPantsWideSusomise3,9265,am6sZqRcWeCFrFMXR,bottoms
culottes,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsHotCulotte0.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsHotCulotte0.png,Light blue,No,700,175,Light blue,Light blue,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Cute,everyday; comfy; vacation,For sale,BottomsTexPantsHotCulotte0,4444,RgAErh45t95DZ8Nn4,bottoms
culottes,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsHotCulotte1.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsHotCulotte1.png,White,No,700,175,White,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Cute,everyday; comfy; vacation,For sale,BottomsTexPantsHotCulotte1,6842,x9PFQGeAAT5iNmgjj,bottoms
culottes,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsHotCulotte2.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsHotCulotte2.png,Pink,No,700,175,Pink,Pink,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Cute,everyday; comfy; vacation,For sale,BottomsTexPantsHotCulotte2,8864,GEG3RYzADsSxdt38c,bottoms
culottes,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsHotCulotte3.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsHotCulotte3.png,Green,No,700,175,Green,Green,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Cute,everyday; comfy; vacation,For sale,BottomsTexPantsHotCulotte3,8865,SQWJ8DzsM6ry2kTeg,bottoms
cut-pleather skirt,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtLongCutleather0.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtLongCutleather0.png,Brown,No,1100,275,Orange,Orange,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,everyday; formal,For sale,BottomsTexSkirtLongCutleather0,5810,8r7m68QdwqXr8epLs,bottoms
cut-pleather skirt,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtLongCutleather1.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtLongCutleather1.png,Pink,No,1100,275,Pink,Pink,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,everyday; formal,For sale,BottomsTexSkirtLongCutleather1,10212,4yn6GrC7rawbQjqfK,bottoms
cut-pleather skirt,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtLongCutleather2.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtLongCutleather2.png,Navy blue,No,1100,275,Blue,Blue,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,everyday; formal,For sale,BottomsTexSkirtLongCutleather2,10213,o9gdhykGrGLeE45fn,bottoms
cut-pleather skirt,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtLongCutleather3.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtLongCutleather3.png,White,No,1100,275,White,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,everyday; formal,For sale,BottomsTexSkirtLongCutleather3,10214,fAuc7GZHMFQTx4CFc,bottoms
cycling shorts,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsNormalCycle0.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsNormalCycle0.png,Blue & red,No,700,175,Black,Red,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Active,outdoorsy; sporty,For sale,BottomsTexPantsNormalCycle0,4514,ef7kY3mvZ7Xk5jPWa,bottoms
cycling shorts,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsNormalCycle1.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsNormalCycle1.png,Black & blue,No,700,175,White,Blue,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Active,outdoorsy; sporty,For sale,BottomsTexPantsNormalCycle1,11300,9vh2QAKuomxh5Kbta,bottoms
cycling shorts,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsNormalCycle2.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsNormalCycle2.png,Black & red,No,700,175,White,Red,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Active,outdoorsy; sporty,For sale,BottomsTexPantsNormalCycle2,11301,52MTmeEAG46xvAb9s,bottoms
cycling shorts,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsNormalCycle3.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsNormalCycle3.png,Black & yellow,No,700,175,Black,Yellow,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Active,outdoorsy; sporty,For sale,BottomsTexPantsNormalCycle3,11302,MFtRt3sF9Z7dEr7aN,bottoms
cycling shorts,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsNormalCycle4.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsNormalCycle4.png,Red & green,No,700,175,Black,Green,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Active,outdoorsy; sporty,For sale,BottomsTexPantsNormalCycle4,11303,bguvHHqsen4aQwRny,bottoms
cycling shorts,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsNormalCycle5.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsNormalCycle5.png,Orange & red,No,700,175,Black,Orange,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Active,outdoorsy; sporty,For sale,BottomsTexPantsNormalCycle5,11304,FoKGJ4QjcBpwydgyG,bottoms
cycling shorts,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsNormalCycle6.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsNormalCycle6.png,Green & purple,No,700,175,Black,Purple,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Active,outdoorsy; sporty,For sale,BottomsTexPantsNormalCycle6,11305,vrogRCEDBGCmNmfdc,bottoms
cycling shorts,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsNormalCycle7.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsNormalCycle7.png,Purple & pink,No,700,175,Black,Pink,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Active,outdoorsy; sporty,For sale,BottomsTexPantsNormalCycle7,11306,oYfNtrQiHbFMhT92j,bottoms
dance warm-up pants,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsWideCool0.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsWideCool0.png,Black,No,1560,390,Black,Yellow,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Active,sporty; theatrical,For sale,BottomsTexPantsWideCool0,5341,ZTZwYwqz2n9qW53Mi,bottoms
dance warm-up pants,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsWideCool1.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsWideCool1.png,White,No,1560,390,White,Yellow,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Active,sporty; theatrical,For sale,BottomsTexPantsWideCool1,11395,2QxKM3mAxYXq5qskp,bottoms
dance warm-up pants,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsWideCool2.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsWideCool2.png,Purple,No,1560,390,Purple,Yellow,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Active,sporty; theatrical,For sale,BottomsTexPantsWideCool2,11396,q55f5tgKiTLQvpmJf,bottoms
dance warm-up pants,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsWideCool3.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsWideCool3.png,Red,No,1560,390,Red,Yellow,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Active,sporty; theatrical,For sale,BottomsTexPantsWideCool3,11397,fiwEXBH5Y8oqgaDJ5,bottoms
denim cutoffs,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsHotDenim0.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsHotDenim0.png,Blue,No,1120,280,Blue,Blue,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,everyday; vacation,For sale,BottomsTexPantsHotDenim0,4274,Kv8PYshxcyKKdmyhX,bottoms
denim cutoffs,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsHotDenim1.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsHotDenim1.png,Light blue,No,1120,280,Light blue,Light blue,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,everyday; vacation,For sale,BottomsTexPantsHotDenim1,11437,ym3PWLnmFQcWyJ4d4,bottoms
denim cutoffs,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsHotDenim2.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsHotDenim2.png,Navy blue,No,1120,280,Blue,Blue,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,everyday; vacation,For sale,BottomsTexPantsHotDenim2,11438,ypCqhyLDBAuqh4fbt,bottoms
denim cutoffs,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsHotDenim3.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsHotDenim3.png,White,No,1120,280,White,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,everyday; vacation,For sale,BottomsTexPantsHotDenim3,11439,THnK5A7xGdsBLo8Pp,bottoms
denim cutoffs,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsHotDenim4.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsHotDenim4.png,Black,No,1120,280,Black,Black,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,everyday; vacation,For sale,BottomsTexPantsHotDenim4,11440,SzPQyd6uxYRKWW8kY,bottoms
denim painter's pants,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsWideDenim0.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsWideDenim0.png,Navy blue,No,1560,390,Blue,Blue,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Simple,everyday; outdoorsy,For sale,BottomsTexPantsWideDenim0,4326,ceiiX7GP8z5jcbuTD,bottoms
denim painter's pants,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsWideDenim1.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsWideDenim1.png,Light blue,No,1560,390,Light blue,Light blue,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Simple,everyday; outdoorsy,For sale,BottomsTexPantsWideDenim1,11441,HzSnkzELNBWK4yCPF,bottoms
denim painter's pants,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsWideDenim2.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsWideDenim2.png,Blue,No,1560,390,Blue,Blue,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Simple,everyday; outdoorsy,For sale,BottomsTexPantsWideDenim2,11442,RDTrkZNQcQfic5BjR,bottoms
denim painter's pants,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsWideDenim3.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsWideDenim3.png,Black,No,1560,390,Black,Black,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Simple,everyday; outdoorsy,For sale,BottomsTexPantsWideDenim3,11443,Hjej972wpF6ACEpwh,bottoms
denim painter's pants,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsWideDenim4.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsWideDenim4.png,White,No,1560,390,White,White,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Simple,everyday; outdoorsy,For sale,BottomsTexPantsWideDenim4,11444,fjFfcnuP6AspciSsy,bottoms
denim pants,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsNormalDenim0.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsNormalDenim0.png,Blue,No,1120,280,Blue,Brown,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,everyday,For sale,BottomsTexPantsNormalDenim0,2403,DpJvPcpkWgRqisKcL,bottoms
denim pants,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsNormalDenim1.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsNormalDenim1.png,Light blue,No,1120,280,Light blue,Brown,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,everyday,For sale,BottomsTexPantsNormalDenim1,4186,izYciEGnwPJ7Erg3p,bottoms
denim pants,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsNormalDenim2.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsNormalDenim2.png,Navy blue,No,1120,280,Blue,Brown,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,everyday,For sale,BottomsTexPantsNormalDenim2,4187,zSsve7gJc6zCaLnpW,bottoms
denim pants,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsNormalDenim3.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsNormalDenim3.png,Black,No,1120,280,Black,Black,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,everyday,For sale,BottomsTexPantsNormalDenim3,4188,QgsJKasays7kidmWx,bottoms
denim pants,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsNormalDenim4.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsNormalDenim4.png,White,No,1120,280,White,Black,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,everyday,For sale,BottomsTexPantsNormalDenim4,9011,sH4QKboThjrZCQN6w,bottoms
denim skirt,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtBoxDenim0.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtBoxDenim0.png,Blue,No,1120,280,Blue,Blue,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,everyday; vacation,For sale,BottomsTexSkirtBoxDenim0,4246,vfhfZyEpu3Mcf2wAy,bottoms
denim skirt,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtBoxDenim1.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtBoxDenim1.png,Light blue,No,1120,280,Light blue,Light blue,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,everyday; vacation,For sale,BottomsTexSkirtBoxDenim1,11430,498nbZBktiBQLfwKp,bottoms
denim skirt,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtBoxDenim2.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtBoxDenim2.png,Navy blue,No,1120,280,Blue,Blue,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,everyday; vacation,For sale,BottomsTexSkirtBoxDenim2,11431,KtBuYGSet8Encdqvy,bottoms
denim skirt,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtBoxDenim3.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtBoxDenim3.png,Black,No,1120,280,Black,Black,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,everyday; vacation,For sale,BottomsTexSkirtBoxDenim3,11432,2NZnFeDdBNbi8GZSj,bottoms
denim skirt,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtBoxDenim4.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtBoxDenim4.png,White,No,1120,280,White,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,everyday; vacation,For sale,BottomsTexSkirtBoxDenim4,11433,KSAGPGrfmWBy6pigt,bottoms
dotted shorts,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsHotDotgold0.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsHotDotgold0.png,Black,No,980,245,Black,Brown,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Cute,party; comfy; vacation,For sale,BottomsTexPantsHotDotgold0,4523,HuouSMhXorBsF2tf9,bottoms
dotted shorts,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsHotDotgold1.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsHotDotgold1.png,Gray,No,980,245,Gray,Yellow,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Cute,party; comfy; vacation,For sale,BottomsTexPantsHotDotgold1,8915,Ps3tCz2qEf8e7K4Jq,bottoms
down pants,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsNormalDown0.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsNormalDown0.png,Blue,No,1120,280,Blue,Blue,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Active,everyday; outdoorsy,For sale,BottomsTexPantsNormalDown0,4256,FzsL6Xz7obxkJrytM,bottoms
down pants,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsNormalDown1.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsNormalDown1.png,Black,No,1120,280,Black,Black,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Active,everyday; outdoorsy,For sale,BottomsTexPantsNormalDown1,11263,z233kJawJeJET3qa8,bottoms
down pants,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsNormalDown2.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsNormalDown2.png,Red,No,1120,280,Red,Red,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Active,everyday; outdoorsy,For sale,BottomsTexPantsNormalDown2,11264,y7GbDiW9p3uWGhmFE,bottoms
