Name,Closet Image,Storage Image,Variation,DIY,Buy,Sell,Color 1,Color 2,Size,Source,Source Notes,Version,Style,Label Themes,Catalog,Filename,Internal ID,Unique Entry ID,category
colorful striped sweater,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsLMulti0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsLMulti0.png,"Navy, light blue & pink",No,1200,300,Blue,Red,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Elegant,everyday,For sale,TopsTexTopTshirtsLMulti0,4613,p8FitwTB3Nm8Enhkj,tops
colorful striped sweater,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsLMulti1.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsLMulti1.png,"White, blue & green",No,1200,300,White,Blue,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Elegant,everyday,For sale,TopsTexTopTshirtsLMulti1,7639,G3Kv6zDYR3yiKHHPr,tops
colorful striped sweater,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsLMulti2.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsLMulti2.png,"White, yellow & red",No,1200,300,White,Red,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Elegant,everyday,For sale,TopsTexTopTshirtsLMulti2,7640,DRuQWXf5FpagTGLSW,tops
colorful striped sweater,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsLMulti3.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsLMulti3.png,"Black, coral & pink",No,1200,300,Pink,Black,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Elegant,everyday,For sale,TopsTexTopTshirtsLMulti3,7641,wQCmBFKLs2M86kkTy,tops
colorful striped sweater,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsLMulti4.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsLMulti4.png,"Orange, yellow & black",No,1200,300,Brown,Black,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Elegant,everyday,For sale,TopsTexTopTshirtsLMulti4,7642,SZ7CyjAmHmf7uSbYy,tops
colorful striped sweater,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsLMulti5.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsLMulti5.png,"Gray, white & light blue",No,1200,300,Gray,Light blue,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Elegant,everyday,For sale,TopsTexTopTshirtsLMulti5,7643,szvG9EkBCRinLR7XJ,tops
comedian's outfit,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsLComedian0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsLComedian0.png,Orange,No,2500,625,Orange,Green,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Gorgeous,party; theatrical,For sale,TopsTexTopYshirtsLComedian0,3197,9j3jmeuoxez6Zdgqd,tops
comedian's outfit,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsLComedian1.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsLComedian1.png,Blue,No,2500,625,Blue,Purple,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Gorgeous,party; theatrical,For sale,TopsTexTopYshirtsLComedian1,8097,uc97SyoCLSecmSNzE,tops
comedian's outfit,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsLComedian2.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsLComedian2.png,Red,No,2500,625,Red,Orange,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Gorgeous,party; theatrical,For sale,TopsTexTopYshirtsLComedian2,8098,DNwMYtT4zhYTTataY,tops
comedian's outfit,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsLComedian3.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsLComedian3.png,Yellow,No,2500,625,Yellow,Green,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Gorgeous,party; theatrical,For sale,TopsTexTopYshirtsLComedian3,8099,RdN68pDBLfGx3pj5F,tops
comedian's outfit,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsLComedian4.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsLComedian4.png,Green,No,2500,625,Green,Light blue,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Gorgeous,party; theatrical,For sale,TopsTexTopYshirtsLComedian4,8100,JfvTibBykhm8Wphd5,tops
comedian's outfit,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsLComedian5.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsLComedian5.png,Purple,No,2500,625,Purple,Red,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Gorgeous,party; theatrical,For sale,TopsTexTopYshirtsLComedian5,8101,jAj7k47q7pSFZsvsy,tops
comedian's outfit,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsLComedian6.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsLComedian6.png,Aquamarine,No,2500,625,Green,Blue,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Gorgeous,party; theatrical,For sale,TopsTexTopYshirtsLComedian6,8102,L4EnDdk6XeZ3uQ2w2,tops
comedian's outfit,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsLComedian7.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsLComedian7.png,White,No,2500,625,White,Green,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Gorgeous,party; theatrical,For sale,TopsTexTopYshirtsLComedian7,8103,nndgnyqo62cbN6F5b,tops
Coral Nook Inc. aloha shirt,https://acnhcdn.com/1.2.0/ClosetIcon/TopsTexTopYshirtsHNookpink0.png,https://acnhcdn.com/1.2.0/FtrIcon/TopsTexTopYshirtsHNookpink0.png,NA,No,NFS,3000,Pink,White,1x1,Nook Shopping Catalog,,1.2.0,Simple,comfy; vacation,Not for sale,TopsTexTopYshirtsHNookpink0,12982,LdK5ZHj7QmxKLHAwN,tops
coverall coat,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopCoatLCoverall0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopCoatLCoverall0.png,Avocado,No,1120,280,Green,Orange,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,everyday; outdoorsy,For sale,TopsTexTopCoatLCoverall0,3680,H6rTbnzfa5t7fo9CB,tops
coverall coat,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopCoatLCoverall1.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopCoatLCoverall1.png,Navy blue,No,1120,280,Blue,Beige,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,everyday; outdoorsy,For sale,TopsTexTopCoatLCoverall1,9288,td7xNu3cNbzkTnSpq,tops
coverall coat,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopCoatLCoverall2.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopCoatLCoverall2.png,Beige,No,1120,280,Beige,Brown,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,everyday; outdoorsy,For sale,TopsTexTopCoatLCoverall2,9289,Gbqoa3Bo7jmiXwGL4,tops
coverall coat,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopCoatLCoverall3.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopCoatLCoverall3.png,Red,No,1120,280,Red,Brown,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,everyday; outdoorsy,For sale,TopsTexTopCoatLCoverall3,9290,y6SwYuAqPSKTSAShb,tops
cowboy shirt,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsLCowboy0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsLCowboy0.png,White,No,2100,525,Beige,Blue,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Simple,outdoorsy; work,For sale,TopsTexTopYshirtsLCowboy0,4576,ksf9hH6zoSsYoCQfq,tops
cowboy shirt,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsLCowboy1.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsLCowboy1.png,Red,No,2100,525,Red,Brown,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Simple,outdoorsy; work,For sale,TopsTexTopYshirtsLCowboy1,9451,kqp6bPBsbTvDkAoDj,tops
cowboy shirt,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsLCowboy2.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsLCowboy2.png,Blue,No,2100,525,Blue,Black,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Simple,outdoorsy; work,For sale,TopsTexTopYshirtsLCowboy2,9452,56iYHzsJysCowaJBu,tops
cowboy shirt,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsLCowboy3.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsLCowboy3.png,Light blue,No,2100,525,Light blue,Green,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Simple,outdoorsy; work,For sale,TopsTexTopYshirtsLCowboy3,9453,aWmuCADaeCR4aDzr7,tops
cowboy shirt,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsLCowboy4.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsLCowboy4.png,Brown,No,2100,525,Orange,Brown,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Simple,outdoorsy; work,For sale,TopsTexTopYshirtsLCowboy4,9454,s6nYTyvvSSM7Hmc83,tops
cycling shirt,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsHCycle0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsHCycle0.png,Blue & white,No,1200,300,White,Blue,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Active,outdoorsy; sporty,For sale,TopsTexTopTshirtsHCycle0,3258,PSojdDwsKtLjpzykh,tops
cycling shirt,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsHCycle1.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsHCycle1.png,Black & blue,No,1200,300,Blue,Black,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Active,outdoorsy; sporty,For sale,TopsTexTopTshirtsHCycle1,9386,zCvPLQupxa483ozu7,tops
cycling shirt,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsHCycle2.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsHCycle2.png,Black & red,No,1200,300,Red,Black,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Active,outdoorsy; sporty,For sale,TopsTexTopTshirtsHCycle2,9387,kFCCGaiqxx5TmPrvH,tops
cycling shirt,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsHCycle3.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsHCycle3.png,Yellow & black,No,1200,300,Black,Yellow,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Active,outdoorsy; sporty,For sale,TopsTexTopTshirtsHCycle3,9388,h8uPqHAuaKo3oKyqn,tops
cycling shirt,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsHCycle4.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsHCycle4.png,Red & green,No,1200,300,Green,Red,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Active,outdoorsy; sporty,For sale,TopsTexTopTshirtsHCycle4,9389,PRCotYodnjuJDzuMh,tops
cycling shirt,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsHCycle5.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsHCycle5.png,Red & orange,No,1200,300,Orange,Gray,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Active,outdoorsy; sporty,For sale,TopsTexTopTshirtsHCycle5,9390,6s2fwy5gJtesiQEcs,tops
cycling shirt,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsHCycle6.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsHCycle6.png,Lime & light blue,No,1200,300,Light blue,Purple,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Active,outdoorsy; sporty,For sale,TopsTexTopTshirtsHCycle6,9391,hFDtYQbX526Aqzt4N,tops
cycling shirt,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsHCycle7.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsHCycle7.png,Purple & pink,No,1200,300,Pink,Purple,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Active,outdoorsy; sporty,For sale,TopsTexTopTshirtsHCycle7,9392,hpfAfATumuGtAfiaT,tops
DAL apron,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopCoatHDal0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopCoatHDal0.png,NA,No,NFS,1010,Blue,White,1x1,Dodo Airlines,Received in mail from DAL after taking certain numbers of flights,1.0.0,Simple,vacation; work,Not for sale,TopsTexTopCoatHDal0,12126,YXGkXoivMwd63Zwee,tops
DAL pilot jacket,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopOuterLDal0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopOuterLDal0.png,NA,No,NFS,1010,Green,Green,1x1,Dodo Airlines,Received in mail from DAL after taking certain numbers of flights,1.0.0,Cool,outdoorsy; vacation; work,Not for sale,TopsTexTopOuterLDal0,12127,ZzrKeN4mByPJgGRgw,tops
DAL tee,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsHDal0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsHDal0.png,NA,No,NFS,1010,Blue,White,1x1,Dodo Airlines,Received in mail from DAL after taking certain numbers of flights,1.0.0,Simple,everyday; comfy; vacation,Not for sale,TopsTexTopTshirtsHDal0,12125,QXjGuLvD5TbT8kqM5,tops
dance-team jacket,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsLCool0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsLCool0.png,Black,No,1680,420,Black,Yellow,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Active,sporty; theatrical,For sale,TopsTexTopYshirtsLCool0,5317,QW8B52WGeksHNBBST,tops
dance-team jacket,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsLCool1.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsLCool1.png,White,No,1680,420,White,Yellow,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Active,sporty; theatrical,For sale,TopsTexTopYshirtsLCool1,7617,DSihoYLzTmk2v9XKx,tops
dance-team jacket,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsLCool2.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsLCool2.png,Purple,No,1680,420,Purple,Yellow,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Active,sporty; theatrical,For sale,TopsTexTopYshirtsLCool2,7618,MAR5bWdE8wBz8eh7q,tops
dance-team jacket,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsLCool3.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsLCool3.png,Red,No,1680,420,Red,Yellow,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Active,sporty; theatrical,For sale,TopsTexTopYshirtsLCool3,7619,AjEjnqHMq3L3nx2Za,tops
danger tank,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsNDanger0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsNDanger0.png,NA,No,640,160,Yellow,Black,1x1,Nook Shopping Catalog,,1.0.0,Active,goth; comfy; vacation,For sale,TopsTexTopTshirtsNDanger0,8192,5wkzgmR4e7eegZkfc,tops
denim jacket,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsLDenim0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsLDenim0.png,Blue,No,1400,350,Blue,Blue,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,everyday; outdoorsy,For sale,TopsTexTopYshirtsLDenim0,3209,JeA5bRrD5c74wJshT,tops
denim jacket,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsLDenim1.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsLDenim1.png,Light blue,No,1400,350,Light blue,Light blue,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,everyday; outdoorsy,For sale,TopsTexTopYshirtsLDenim1,11419,6jwvHpnSiFWMY3Aww,tops
denim jacket,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsLDenim2.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsLDenim2.png,Navy blue,No,1400,350,Blue,Blue,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,everyday; outdoorsy,For sale,TopsTexTopYshirtsLDenim2,11420,vC73aJgtN8EcXwEPu,tops
denim jacket,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsLDenim3.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsLDenim3.png,Black,No,1400,350,Black,Black,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,everyday; outdoorsy,For sale,TopsTexTopYshirtsLDenim3,11421,RqRTGFXXvA9dtNZzR,tops
denim jacket,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsLDenim4.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsLDenim4.png,White,No,1400,350,White,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,everyday; outdoorsy,For sale,TopsTexTopYshirtsLDenim4,11422,5mgwfCX3WRSjR9gKH,tops
denim vest,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsNDenim0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsNDenim0.png,Washed out,No,1120,280,Light blue,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Active,everyday; outdoorsy; vacation,For sale,TopsTexTopYshirtsNDenim0,3227,bsKHBDYFQYzenCMWe,tops
denim vest,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsNDenim1.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsNDenim1.png,Blue,No,1120,280,Blue,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Active,everyday; outdoorsy; vacation,For sale,TopsTexTopYshirtsNDenim1,11423,fiG8332CMwcmRsKej,tops
denim vest,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsNDenim2.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsNDenim2.png,Navy blue,No,1120,280,Blue,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Active,everyday; outdoorsy; vacation,For sale,TopsTexTopYshirtsNDenim2,11424,rDtYmTwRQppyRhGxs,tops
denim vest,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsNDenim3.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsNDenim3.png,Black,No,1120,280,Black,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Active,everyday; outdoorsy; vacation,For sale,TopsTexTopYshirtsNDenim3,11425,g5rATHLtCkmNMixKn,tops
denim vest,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsNDenim4.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsNDenim4.png,White,No,1120,280,White,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Active,everyday; outdoorsy; vacation,For sale,TopsTexTopYshirtsNDenim4,11426,AXHy2vpWNQrhJm8Lm,tops
detective's coat,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopCoatLDetective0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopCoatLDetective0.png,Brown,No,2500,625,Brown,Brown,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Elegant,work,For sale,TopsTexTopCoatLDetective0,4681,JPpE2qr6ZvkMgym8e,tops
detective's coat,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopCoatLDetective1.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopCoatLDetective1.png,Gray,No,2500,625,Gray,Gray,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Elegant,work,For sale,TopsTexTopCoatLDetective1,9231,2oTF5bd7oJ5vioo8y,tops
detective's coat,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopCoatLDetective2.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopCoatLDetective2.png,Beige,No,2500,625,Beige,Beige,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Elegant,work,For sale,TopsTexTopCoatLDetective2,9232,QcsEmZRoLXiqQxPXZ,tops
diner apron,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopCoatLDiner0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopCoatLDiner0.png,Pink,No,840,210,Pink,White,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Active,work,For sale,TopsTexTopCoatLDiner0,9815,hKRnjmGtdw7ifKnDd,tops
diner apron,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopCoatLDiner1.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopCoatLDiner1.png,Red,No,840,210,Red,White,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Active,work,For sale,TopsTexTopCoatLDiner1,12086,9TY47EoQFbH7rnLge,tops
diner apron,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopCoatLDiner2.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopCoatLDiner2.png,Blue,No,840,210,Blue,White,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Active,work,For sale,TopsTexTopCoatLDiner2,12087,mQyhdDXtR6ow8nQ9g,tops
diner apron,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopCoatLDiner3.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopCoatLDiner3.png,Yellow,No,840,210,Yellow,White,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Active,work,For sale,TopsTexTopCoatLDiner3,12088,JeP6Lj2TmjDgco9Cz,tops
diner apron,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopCoatLDiner4.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopCoatLDiner4.png,Aquamarine,No,840,210,Green,White,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Active,work,For sale,TopsTexTopCoatLDiner4,12089,EckXP3CvaANkKJ3ZW,tops
diner apron,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopCoatLDiner5.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopCoatLDiner5.png,Cream,No,840,210,Beige,White,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Active,work,For sale,TopsTexTopCoatLDiner5,12090,y5FCJj7CYrby2zny2,tops
diner apron,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopCoatLDiner6.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopCoatLDiner6.png,Black,No,840,210,Black,White,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Active,work,For sale,TopsTexTopCoatLDiner6,12091,sfqudTHj4v9szgLWR,tops
doctor's coat,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopCoatLWhitecoat0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopCoatLWhitecoat0.png,Red necktie,No,2160,540,White,Red,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Simple,work,For sale,TopsTexTopCoatLWhitecoat0,3174,HRqmqmYxu9Lqva6ga,tops
doctor's coat,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopCoatLWhitecoat1.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopCoatLWhitecoat1.png,Black necktie,No,2160,540,White,Black,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Simple,work,For sale,TopsTexTopCoatLWhitecoat1,7794,LudiJsF9ut7zd2f7X,tops
dolly shirt,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopPuffHDolly0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopPuffHDolly0.png,Pink,No,960,240,Pink,Pink,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Cute,everyday; fairy tale,For sale,TopsTexTopPuffHDolly0,9828,P44fsEoB5vHDC9vxu,tops
dolly shirt,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopPuffHDolly1.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopPuffHDolly1.png,Blue,No,960,240,Light blue,Blue,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Cute,everyday; fairy tale,For sale,TopsTexTopPuffHDolly1,11952,AcacBmTTXMoCpthvT,tops
dolly shirt,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopPuffHDolly2.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopPuffHDolly2.png,Yellow,No,960,240,Yellow,Orange,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Cute,everyday; fairy tale,For sale,TopsTexTopPuffHDolly2,11953,su4iyqrqQ2LXC5nfW,tops
dolly shirt,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopPuffHDolly3.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopPuffHDolly3.png,Purple,No,960,240,Purple,Pink,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Cute,everyday; fairy tale,For sale,TopsTexTopPuffHDolly3,11954,8wbvDqr4vrJSXyppS,tops
dotted raincoat,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopCoatLRaindot0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopCoatLRaindot0.png,Light blue,No,1600,400,Light blue,Pink,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Cute,outdoorsy,For sale,TopsTexTopCoatLRaindot0,9775,B2y5zLsQkKmStGJAo,tops
dotted raincoat,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopCoatLRaindot1.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopCoatLRaindot1.png,Pink,No,1600,400,Pink,Orange,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Cute,outdoorsy,For sale,TopsTexTopCoatLRaindot1,11922,vL2d24fN4NHbkAMym,tops
dotted raincoat,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopCoatLRaindot2.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopCoatLRaindot2.png,Green,No,1600,400,Green,Yellow,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Cute,outdoorsy,For sale,TopsTexTopCoatLRaindot2,11923,oTWYurenFd5465dd7,tops
